,text,label
3430,"conspiracy theories?Foreign Ministry spokesperson Geng Shuang also criticized U. S. politicians who have suggested China should be held accountable for the Chinese outbreak, saying U. S. politicians who have suggested China should be held accountable for the global pandemic should spend U. S. politicians who have suggested China should be held accountable for the global pandemic's time on ""better controlling the epidemic situation at home. """, <triplet> Ministry spokesperson Geng Shuang <subj> U. S. politicians <obj> Disapprove
3431,"Gov. Gretchen Whitmer's is likely to veto moves to limit Gov. Gretchen Whitmer's's authority, and state Democrats denounced the Republican efforts as political theatre.", <triplet> state Democrats <subj> the Republican efforts <obj> Disapprove
3432,"EU countries have accused Minsk of deliberately provoking The migration crisis on the border of Belarus with Latvia, Lithuania and Poland, where illegal migrants are seeking to cross into EU territory and called for more sanctions against Belarus.", <triplet> EU countries <subj> Minsk <obj> Disapprove
3433,"""</Text></Article><Article url=""https://www.bbc.co.uk/news/world-africa-59234871"" paper=""bbc""><Text> In our series of letters from African journalists, Ismail Einashe looks at how African migrants are helping each other on the Italian island of Sicily.", <triplet> African migrants <subj> the Italian island <obj> Engage In Material Cooperation
3434,"Santa Fe Sheriff Adan Mendoza said previously Santa Fe Sheriff Adan Mendoza's officers seized more than 500 rounds of ammunition from the Rust set, which his officers believed to be a mix of blanks, dummy rounds and some suspected live ammunition.", <triplet> Santa Fe Sheriff Adan Mendoza's officers <subj> the Rust set <obj> Coerce
3435,"In addition, The US-Ukraine Charter on Strategic Partnership says that WASHINGTON and Ukrainian Foreign Minister Dmitry Kuleba will work to deepen ""Ukraine integration into Euro-Atlantic institutions"" and highlights WASHINGTON's commitment "" to the energy security of Ukraine. """, <triplet> WASHINGTON <subj> Ukraine integration <obj> Engage In Material Cooperation
3436,Russian national Alexander Zhukov that has been found guilty of online fraud in the US was detained on a US warrant in Bulgaria in November 2018., <triplet> a US warrant <subj> Bulgaria <obj> Coerce <subj> Russian national Alexander Zhukov <obj> Coerce
3437,The Democratic Alliance (DA) and the Freedom Front Plus have accused Eskom's of using a lacklustre approach when it comes to solving the energy crisis in South Africa., <triplet> The Democratic Alliance <subj> Eskom <obj> Disapprove
3438,"Belarusian President Alexander Lukashenko, in turn, blamed the situation on the Western countries whose actions forced people to flee people's war-torn homelands.", <triplet> Belarusian President Alexander Lukashenko <subj> the Western countries <obj> Disapprove
3439,"""The radical Taliban movement (outlawed in Russia), which has seized power in Afghanistan's close contacts with international terrorists threaten not only Central Asian countries, but the whole world,"" the chief of the external relations office of Afghanistan’s National Resistance Front, opposed to the Taliban, Ali Maisam Nazary concluded.", <triplet> The radical Taliban movement <subj> not only Central Asian countries <obj> Threaten
3440,FW de Klerk also accused the African National Congress of harbouring extremist elements intent on disrupting the peace process., <triplet> FW de Klerk <subj> the African National Congress <obj> Disapprove
3441,"""Investec's Annabel Bishop think over the longer term there is some hope for a better revenue projection because of Sars improving Sars's efficiency, really doing better at collecting taxes.", <triplet> Sars <subj> Sars's efficiency <obj> Engage In Material Cooperation
3442,Some EU countries accused Minsk of intentional escalation of The migration crisis on the Belarus-EU border and are calling for sanctions., <triplet> Some EU countries <subj> Minsk <obj> Disapprove
3443,"Russian and Belarusian forces will this issue out joint combat alert patrols along the Union State’s borders with Poland, the Baltic states and Ukraine, according to an agreement reached between the Union State’s and Belarus, Belarusian President Alexander Lukashenko said on Thursday, the presidential press office reported.", <triplet> Russian and Belarusian forces <subj> the Union State’s borders <obj> Express Intend to Cooperate
3444,EU countries have accused MINSK of deliberately provoking the migration crisis and called for more sanctions against Belarus., <triplet> EU countries <subj> MINSK <obj> Disapprove
3445,"Belarusian President Alexander Lukashenko blamed the situation on Western countries Western countries themselves, since it was Western countries themselves's actions that had prompted people to flee the war in people's homelands.", <triplet> Belarusian President Alexander Lukashenko <subj> Western countries <obj> Disapprove
3446,"Iraq will facilitate this through the Iraqi embassy in Russia, since Iraq does not have an embassy in Belarus,"" Iraqi Deputy Migration Minister Karim al-Nuri said.", <triplet> Iraq <subj> the Iraqi embassy <obj> Engage In Material Cooperation
3447,"For instance, the Social Democrats and the Green Party, both likely to be part of the next ruling coalition, condemned Poland for what the Social Democrats and the Green Party, both likely to be part of the next ruling coalition said was harsh treatment of the refugees.", <triplet> the Social Democrats <subj> Poland <obj> Disapprove
3448,"Some the European Union countries accused Belarus of deliberately exacerbating The refugee crisis on the border between Poland and Belarus, calling for sanctions against Belarus.", <triplet> Some the European Union countries <subj> Belarus <obj> Disapprove
3449,"On Thursday, a Hong Kong court sentenced Ma Chun-man to five years and nine months in prison, with the judge accusing Ma Chun-man of showing no remorse.", <triplet> a Hong Kong court <subj> Ma Chun-man <obj> Coerce
3450,the European Union is accusing Minsk of intentionally escalating the migration crisis on the Belarusian-Polish border and has called for sanctions., <triplet> the European Union <subj> Minsk <obj> Disapprove
3451,"Belarusian President Alexander Lukashenko blamed the situation on the Polish-Belarusian border on Western countries Western countries themselves, since it was Western countries themselves's actions that had prompted people to flee the war in people's homelands.", <triplet> Belarusian President Alexander Lukashenko <subj> the Polish-Belarusian border <obj> Disapprove
3452,EskomLoad sheddingAndre de Ruyter Email PrintTweetShareMasechaba Sefularo | 11 November 2021 15:26JOHANNESBURG - Eskom CEO André de Ruyter has urged South Africans to play South Africans's part in reducing the risk of load shedding and the severity of load shedding when load shedding cannot be avoided., <triplet> Eskom CEO André de Ruyter <subj> South Africans <obj> Appeal
3453,"""And again, son of one of the Cradock Four Lukhanyo Calata must state that maybe this is exactly what ANC wanted because De Klerk's death means that now the Cradock Four are protected, the Cradock Four's secrets are protected and we will now never really know why the TRC cases were never prosecuted as was demanded by TRC and the Act that brought TRC into place. """, <triplet> De Klerk's death <subj> the Cradock Four's secrets <obj> Express Intend to Cooperate
3454,Convicted wife killer Jason Rohde wants bail extended pending ConCourt appeal Convicted wife killer Jason Rohde's asked the Western Cape High Court to extend Convicted wife killer Jason Rohde's bail pending another appeal in the Constitutional Court and a ruling on Thursday's bail hearing will be handed down next week., <triplet> Convicted wife killer Jason Rohde <subj> Convicted wife killer Jason Rohde's bail <obj> Demand <subj> ConCourt appeal <obj> Demand
3455,"defence advocate William King has also appealed to the Constitutional Court to take into account the interests of defence advocate William King's three daughters, aged between 24 and 21.", <triplet> defence advocate William King <subj> the Constitutional Court <obj> Appeal
3456,Some EU countries have accused MINSK of the intentional escalation of the crisis and are calling for sanctions., <triplet> Some EU countries <subj> MINSK <obj> Disapprove
3457,"the EU countries have accused MINSK of the intentional escalation of The migrant crisis on the Belarusian border with Latvia, Lithuania and Poland where the migrants have been flocking since the beginning of the year and have called for sanctions.", <triplet> the EU countries <subj> MINSK <obj> Disapprove
3458,"At a meeting held by Belarusian President Alexander Lukashenko, Belarusian President Alexander Lukashenko ordered Belarus to take care of pregnant women and children living at a makeshift camp at the border with Poland, as the cold season arrives.", <triplet> Belarusian President Alexander Lukashenko <subj> Belarus <obj> Coerce
3459,"Some the EU countries have accused MINSK of the intentional escalation of The migration crisis on the Belarus border with Poland, Lithuania and Latvia, which has been drawing migrants since the start of the year and are calling for sanctions.", <triplet> Some the EU countries <subj> MINSK <obj> Disapprove
3460,"EU countries have accused MINSK of the intentional escalation of The migrant crisis on the Belarusian border with Latvia, Lithuania and Poland where the migrants have been flocking since the beginning of the year and have called for sanctions.", <triplet> EU countries <subj> MINSK <obj> Disapprove
3461,De Klerk died at De Klerk's Cape Town home after De Klerk's struggle against cancer., <triplet> De Klerk <subj> De Klerk's Cape Town home <obj> Fight
3462,FW de Klerk described this change of heart as a conversion and said this change of heart is why FW de Klerk agreed to negotiate with Nelson Mandela and other political leaders., <triplet> FW de Klerk <subj> Nelson Mandela <obj> Engage In Diplomatic Cooperation
3463,"The EU countries have blamed Minsk for the intentional escalation of The migration crisis on the Belarusian borders with Latvia, Lithuania and Poland, where migrants began to flock in since the beginning of this year and called for more sanctions.", <triplet> The EU countries <subj> Minsk <obj> Disapprove
3464,"Birmingham: Supporters of British Prime Minister Liz Truss have warned Conservative MPs that Supporters of British Prime Minister Liz Truss could be booted from the party room if Conservative MPs vote against British Prime Minister Liz Truss's tax cuts for the rich, even though British Prime Minister Liz Truss conceded British Prime Minister Liz Truss had failed to communicate the shock policy properly.", <triplet> Conservative MPs <subj> British Prime Minister Liz Truss's tax cuts <obj> Disapprove
3465,"The United States congratulated Brazil on Brazil's bitterly divisive presidential election and was confident runoff ""will be conducted in the same spirit of peace and civic duty,"" said Secretary of State Antony Blinken.", <triplet> The United States <subj> Brazil <obj> Engage In Diplomatic Cooperation
3466,"'Ramaphosa have given it Ramaphosa's best shot': Ramaphosa reflects on Ramaphosa's 'lot as president' Speaking to journalists on the sidelines of Ramaphosa's own branch general meeting at the Chiaweka branch in Chiawelo, Soweto, Ramaphosa said Ramaphosa accepted that many people had views on Ramaphosa's presidency.", <triplet> Ramaphosa <subj> Ramaphosa's best shot <obj> Engage In Material Cooperation
3467,"a Kenyan wildlife sanctuary which was hosting a training exercise by the British army is just 70km (45 miles) from the Lewa conservancy, where Prince William proposed to Kate Middleton in November 2010.", <triplet> Prince William <subj> Kate Middleton <obj> Appeal
3468,"Ruel Khoza, another successful businessperson and failed politician has accused Cyril Ramaphosa of being ""irresolute"", likely because persuasion takes time, does not always deliver results but power and bullying succeeds all the time, right?", <triplet> Ruel Khoza <subj> Cyril Ramaphosa <obj> Disapprove
3469,"leadersRob Hersov and leadersRob Hersov's ilk could never be politicians and if leadersRob Hersov thinks leadersRob Hersov's business executive bona fides and leadersRob Hersov's money buys leadersRob Hersov a ticket to the political tables, leadersRob Hersov's about to join the list of failed business executives who thought they had something original to offer politics and were spit out, rejected and abandoned like the buffoons that they are.", <triplet> leadersRob Hersov's money <subj> leadersRob Hersov <obj> Engage In Material Cooperation
3470,"It is a pity that no one is able to say, “Fellow South Africans, at this stage Eskom's can only give Fellow South Africans 50% of your energy need.", <triplet> Eskom <subj> Fellow South Africans <obj> Provide Aid
3471,Judge Nathan Erasmus of the Western Cape High Court gave the Department of Public Enterprises 20 days to submit documents the Department of Public Enterprises claimed were confidential to Judge Nathan Erasmus of the Western Cape High Court's chambers., <triplet> Judge Nathan Erasmus <subj> the Department <obj> Engage In Material Cooperation
3472,"Judge Nathan Erasmus of the Western Cape High Court, however, dismissed Takatso Unsuccessful bidder Toto Investments bid for the matter to be heard urgently, saying Takatso Unsuccessful bidder Toto Investments should have filed the application when sale of SAA's majority stake to Takatso was announced last year.", <triplet> Judge Nathan Erasmus <subj> Takatso Unsuccessful bidder Toto Investments bid <obj> Disapprove
3473,"Ethnic Russians are being deprived of Ethnic Russians's jobs, Russian families are being evicted from apartments in violation of rental agreements.", <triplet> Ethnic Russians's jobs <subj> Russian families <obj> Coerce
3474,"Iran supreme leader blames US, Israel for Mahsa Amini protests Mahsa Amini was pronounced dead days after morality police detained Mahsa Amini for allegedly breaching rules forcing women to wear hijabs Iranian pro-government protesters burn flags of the US, US, Israel and Britain during a rally against the recent anti-government protests in Iran, in Tehran, on 25 September 2022.", <triplet> Iran supreme leader <subj> Mahsa Amini protests <obj> Disapprove
3475,"Picture: Mahsa Amini protestsMahsa Amini death Email PrintTweetShareAFP | 03 October 2022 20:46PARIS - Iran's supreme leader Ayatollah Ali Khamenei on Monday accused arch-foes US and US, Israel of fomenting the wave of nationwide unrest sparked by outrage over the death of Mahsa Amini.", <triplet> Iran's supreme leader <subj> arch-foes US <obj> Disapprove
3476,"Former U. S. president Donald Trump claims in his lawsuit, filed in U. S. District Court in Fort Lauderdale, Fla. , that CNN had a long track record of criticizing Former U. S. president Donald Trump but had ramped up CNN's attacks in recent months because CNN feared that Former U. S. president Donald Trump would run again for president in 2024.", <triplet> Former U. S. president Donald Trump <subj> CNN's attacks <obj> Disapprove
3477,"the Central People's Government respect Hong Kong leader Carrie Lam's view, and the Central People's Government support Hong Kong leader Carrie Lam all the way,"" said Hong Kong leader Carrie Lam.", <triplet> the Central People's Government <subj> Hong Kong leader Carrie Lam's view <obj> Engage In Diplomatic Cooperation
3478,"Senate Majority Leader Mitch McConnell earlier this week said Senate Majority Leader Mitch McConnell would urge U. S. President Donald Trump to take ""forceful action"" if China uses violence to put down the protests in Hong Kong.", <triplet> Senate Majority Leader Mitch McConnell <subj> U. S. President Donald Trump <obj> Appeal
3479,"""Germany's leading tabloid, Bild, which issued a passionate call ""to politicise"" the naming of the little pandas is demanding of the German government that the German government reacts in a political way to the birth of Two newborn panda cubs at Berlin Zoo. """, <triplet> Germany's leading tabloid <subj> the German government <obj> Demand
3480,"(Stephanie Jenzer/CBC News)</Text></Article><Article url=""https://www.bbc.co.uk/news/world-asia-china-49603725"" paper=""bbc""><Text> China's Premier Li Keqiang has said China's supports the Hong Kong government ""to end the violence and chaos"".", <triplet> China <subj> the Hong Kong government <obj> Engage In Diplomatic Cooperation
3481,"But Joshua Babu, a Kenyan who lost his son and daughter-in-law too wants a memorial at the farmland where the plane crashed, so Joshua Babu, a Kenyan who lost his son and daughter-in-law can one day take Joshua Babu, a Kenyan who lost his son and daughter-in-law's orphaned 20-month-old granddaughter there.", <triplet> Joshua Babu <subj> a Kenyan <obj> Coerce
3482,"his AKP rival Binali Yildirim, a former prime minister conceded to Turkish president CHP's Ekrem Imamoglu, while Erdogan's congratulated the the main opposition Republican People's Party (CHP) in Istanbul, the country's largest city candidate on victory.", <triplet> his AKP rival <subj> Turkish president CHP's Ekrem Imamoglu <obj> Yield <triplet> Erdogan <subj> the the main opposition Republican People's Party <obj> Engage In Diplomatic Cooperation
3483,"Comoran president took the oath of office in May, two months after Comoran president's controversial re-election, pledging to take ""appeasement measures"" to quell accusations of election fraud.", <triplet> Comoran president <subj> Comoran president's controversial re <obj> Coerce
3484,Zanu-PF politburo to discuss Mugabe’s funeral arrangements President Emmerson Mnangagwa is back in Harare after President Emmerson Mnangagwa cut short President Emmerson Mnangagwa's attendance at the World Economic Forum meeting in Cape Town., <triplet> President Emmerson Mnangagwa <subj> President Emmerson Mnangagwa's attendance <obj> Reduce Relations
3485,President Emmerson Mnangagwa is back in Harare after President Emmerson Mnangagwa cut short President Emmerson Mnangagwa's attendance at the World Economic Forum meeting in Cape Town., <triplet> President Emmerson Mnangagwa <subj> President Emmerson Mnangagwa's attendance <obj> Reduce Relations
3486,Mexico're helping Mexico in a very big way., <triplet> Mexico're <subj> Mexico <obj> Engage In Material Cooperation
3487,"Separately, the Federal Trade Commission, which also enforces antitrust laws, is probing Amazon.", <triplet> the Federal Trade Commission <subj> Amazon <obj> Investigate
3488,"U. S. plans to press Uighur plight at UNMeanwhile, U. S. Secretary of State Mike Pompeo said on Friday that U. S. would use the United Nations General Assembly this month to persuade countries to help ""call out"" China over treatment of the Uighurs.", <triplet> U. S. <subj> the United Nations General Assembly <obj> Engage In Diplomatic Cooperation
3489,"'I'm in Australia but I feel censored by Chinese students'Seven ways China's media took on HK protests ""Having foreign government appointees based in a government department is one thing, having appointees of a one-party state that exercises censorship in a one-party state that exercises censorship in its own country's own country working in a government department in a democratic system is another,"" An education department review in the Australian state concluded.", <triplet> China's media <subj> HK protests <obj> Coerce
3490,Picture: Sethembiso Zulu/EWNCoronavirusCOVID-19SA lockdownDepartment of Social DevelopmentFood Zulu Email PrintTweetShareJason Felix | 11 May 2020 15:28CAPE TOWN - Social Development Minister Lindiwe Zulu is appealing to NGOs to work with government to distribute food donations., <triplet> Social Development Minister Lindiwe Zulu <subj> NGOs <obj> Appeal
3491,Acting Group CEO Phumzile Langeni thanked D'Oliveira for CEO Eric D'Oliveira's service., <triplet> Acting Group CEO Phumzile Langeni <subj> D'Oliveira <obj> Engage In Diplomatic Cooperation <subj> CEO Eric D'Oliveira's service <obj> Engage In Diplomatic Cooperation
3492,Deputy Prime Minister Monyane Moleleki’s Alliance of Democrats said that Deputy Prime Minister Monyane Moleleki’s Alliance of Democrats welcomed New coalition and wanted to be part of New coalition., <triplet> Deputy Prime Minister Monyane Moleleki’s Alliance <subj> New coalition <obj> Engage In Diplomatic Cooperation
3493,Twitter's labels will link to a Twitter-curated page or external trusted source containing additional information., <triplet> Twitter's labels <subj> a Twitter-curated page <obj> Engage In Material Cooperation
3494,"A retired Afghan general's son, who is the deputy governor of western Farah province, disputes Bakhtawar's son, who is the deputy governor of Farah province's father's defection.", <triplet> A retired Afghan general's son <subj> Bakhtawar's son <obj> Disapprove
3495,"special counsel Robert Mueller spent 22 months investigating the 2016 U. S. elections, Russian interference and the aftermath.", <triplet> special counsel Robert Mueller <subj> the 2016 U. S. elections <obj> Investigate
3496,"In special counsel Robert Mueller's final report, most of which was publicly released today, special counsel Robert Mueller absolves U. S. President Donald Trump and U. S. President Donald Trump's team of any conspiracies with Russian agents.", <triplet> special counsel Robert Mueller <subj> U. S. President Donald Trump <obj> Yield
3497,"Democrats want Robert Mueller, the man who collated a report into Russian meddling in the 2016 election, to publicly testify before congress about the work Robert Mueller, the man who collated the report has done.", <triplet> Democrats <subj> congress <obj> Appeal
3498,"View original tweet on Twitter Democrats have also attacked US Attorney-General William Barr, accusing US Attorney-General William Barr of ""misleading"" Democrats with an earlier summary of a report into Russian meddling in the 2016 election's findings regarding whether Donald Trump obstructed justice.", <triplet> Democrats <subj> US Attorney-General William Barr <obj> Fight
3499,"Two Saudi sisters who fled their country and appealed for international protection earlier this week saying their lives would be at risk if they returned to the kingdom were later taken to the Georgian Interior Ministry's immigration office aboard a security van, local media footage showed.", <triplet> the Georgian Interior Ministry's immigration office <subj> Two Saudi sisters <obj> Coerce
3500,Booysen testified at the Zondo commission of inquiry into state capture on Thursday where Booysen accused senior police and National Prosecuting Authority (NPA) officials of protecting suspects in high-profile cases., <triplet> Booysen <subj> senior police and National Prosecuting Authority (NPA) officials <obj> Disapprove
3501,"the redacted report details 'inadequate' U. S. President Donald Trump answers, attempts by president to end probeBarr did tell reporters that president to end probeBarr and president to end probeBarr's deputy attorney general ""disagreed"" with Robert Mueller's's legal theories regarding obstruction of justice.", <triplet> probeBarr's deputy attorney general <subj> Robert Mueller's's legal theories <obj> Disapprove
3502,"AnalysisMueller report will seal not just U. S. President Donald Trump's fate but Trump's hand-picked attorney general, William Barr,'s place in history: Keith BoagDemocrats to prepare subpoenas for full Robert Mueller's AnalysisMueller's report suggests the team did not pursue prosecution on obstruction due in part to the Office of Legal Counsel's opinion that a sitting president can't be indicted.", <triplet> AnalysisMueller report <subj> not just U. S. President Donald Trump's fate <obj> Investigate
3503,"Rats 'chase' Nigerian leader from officeSnake ate missing money, clerk saysPolice rescue man from baby squirrelDaredevil raccoon's skyscraper climb</Text></Article><Article url=""https://ewn.co.za/2019/04/19/africa-check-contradicts-ramaphosa-s-claims-govt-built-4-million-homes-since-94"" paper=""ewn""><Text>Africa Check contradicts Ramaphosa’s claims govt built 4 million homes since ‘94 Africa Check said the government has only built just over three million houses in the past 25 years.", <triplet> africa <subj> ramaphosa-s-claims <obj> Disapprove <triplet> Africa Check <subj> Ramaphosa’s claims <obj> Disapprove
3504,"‘GoT’ showrunner David Benioff was like, ‘‘GoT’ showrunner David Benioff’m going to challenge the Khal, because if ‘GoT’ showrunner David Benioff beat the Khal, ‘GoT’ showrunner David Benioff am the Khal.", <triplet> showrunner David Benioff’m <subj> the Khal <obj> Demand <triplet> showrunner David Benioff <subj> the Khal <obj> Assault
3505,"View original tweet on Twitter Democrats have also attacked US Attorney-General William Barr, accusing US Attorney-General William Barr of ""misleading"" Democrats with an earlier summary of the full report into Russian meddling during the 2016 election's findings regarding whether Mr Trump's obstructed justice.", <triplet> Democrats <subj> US Attorney-General William Barr <obj> Fight
3506,FILE: Alexandra township residents burn tyres in the middle of the street as Alexandra township residents clash with the Johannesburg Metro Police on 3 April 2019., <triplet> Alexandra township residents <subj> the Johannesburg Metro Police <obj> Fight
3507,"On Tuesday [23 April], Numsa are expecting the Labour Court to provide Numsa with reasons as to why the Labour Court granted Comair an interim interdict to block The strike.", <triplet> the Labour Court <subj> Numsa <obj> Engage In Material Cooperation <subj> Comair <obj> Engage In Material Cooperation
3508,"The UN-backed government in the capital Tripoli has also accused France of supporting Libyan eastern commander General Khalifa Haftar, whose forces are attacking the capital Tripoli.", <triplet> The UN-backed government <subj> France <obj> Disapprove
3509,"The EU countries have condemned Turkey's operation in Syria, the European Council said in a statement released after the first day of the summit in BRUSSELS.", <triplet> The EU countries <subj> Turkey's operation <obj> Disapprove
3510,But its CEO Paul Boughey's resignation now means party leader Mmusi Maimane is left to fight for party leader Mmusi Maimane's political future this weekend where a report commissioned into the DA’s dismal performance in this year’s elections will be discussed., <triplet> party leader Mmusi Maimane's political future <subj> party leader Mmusi Maimane <obj> Threaten <subj> party leader Mmusi Maimane <obj> Fight
3511,"Credit:APThe report came as US President Donald Trump praised US President Donald Trump for showing ""a little tough love"" in the region that led to a ceasefire deal announced on Thursday night.", <triplet> US President Donald Trump <subj> US President Donald Trump <obj> Engage In Diplomatic Cooperation
3512,"During an Oct. 5 call, U. S. President Donald Trump's That decision Turkish President Recep Tayyip Erdogan U. S. President Donald Trump's would remove U. S. troops from the Kurdish-controlled border area on the Turkish-Syrian border."," <triplet> , U. S. President Donald Trump's That decision <subj> U. S. troops <obj> Coerce <subj> the Kurdish-controlled border area <obj> Coerce"
3513,"""The temporary ceasefire announced Thursday by the U. S. and Turkey is a huge win for Turkey in that Turkey basically cedes the YPG's core areas without much of a fight,"" John Dunford, who works with the Institute for the Study of War, said, referring to the YPG's.", <triplet> Turkey <subj> the YPG's core areas <obj> Yield
3514,"The propaganda value alone of seeing U. S. troops the U. S. departure and Russian troops move into northern Syria is a win, said John Dunford, who works with the Institute for the Study of War,.", <triplet> Russian troops <subj> northern Syria <obj> Fight
3515,Turkey has agreed to a US request to suspend operations so long as Kurdish fighters leave the border area., <triplet> Turkey <subj> a US request <obj> Engage In Diplomatic Cooperation
3516,"On Friday, French President Emmanuel Macron complained French President Emmanuel Macron had only learned about the US withdrawal from Syria via a tweet from US President Donald Trump.", <triplet> French President Emmanuel Macron <subj> the US withdrawal <obj> Disapprove
3517,"US President Donald Trump's aim is to push Kurdish fighters - regarded by Turkey as terrorists - away from north-eastern Syria and create a ""safe zone"" for resettling up to two million Syrian refugees currently in Turkey.", <triplet> up to two million Syrian refugees <subj> Turkey <obj> Yield
3518,Amnesty International accuses Turkish forces of carrying out summary executions and attacking civilians indiscriminately., <triplet> Amnesty International <subj> Turkish forces <obj> Disapprove
3519,"Netanyahu has been careful not to be seen as criticising Trump, but last week issued a statement saying Israel strongly condemned Turkey's ""invasion of the Kurdish areas in Syria""."," <triplet> Israel <subj> Turkey's ""invasion <obj> Disapprove"
3520,European newspapers broadly welcome the Brexit deal Boris Johnson agreed in Brussels on Thursday and there is particular praise in Ireland that Ireland steered clear of a hard border., <triplet> Boris Johnson <subj> Brussels <obj> Engage In Diplomatic Cooperation
3521,"But amid the relief at a breakthrough, there is also recognition that the Brexit deal Boris Johnson agreed in Brussels on Thursday might not get through Parliament.", <triplet> Boris Johnson <subj> Brussels <obj> Engage In Diplomatic Cooperation
3522,"""the Brexit deal Boris Johnson agreed in Brussels on Thursday is not everything we wanted but the Brexit deal Boris Johnson agreed in Brussels on Thursday's a close second,"" says the Irish Independent's Kevin Doyle.", <triplet> Boris Johnson <subj> Brussels <obj> Engage In Diplomatic Cooperation
3523,"""Scotland voted to remain in the EU, and the autonomous government in Edinburgh intends to maintain close ties with Europe,"" says Italy's's business daily Il Sole 24 Ore.", <triplet> Scotland <subj> the EU <obj> Engage In Diplomatic Cooperation
3524,"""Boris Johnson, despite all Boris Johnson's tough talk, surrendered to Brussels in almost everything,"" says Slovakia's Dennik N. ""The changes concerning the Irish backstop are only cosmetic. """, <triplet> Boris Johnson <subj> all Boris Johnson's tough talk <obj> Yield
3525,"Despite all that, there is optimism Boris Johnson will continue to champion the Brexit deal Boris Johnson agreed in Brussels on Thursday.", <triplet> Boris Johnson <subj> Brussels <obj> Engage In Diplomatic Cooperation
3526,"""The essential thing is certainly not that MPs vote for the Brexit deal Boris Johnson agreed in Brussels on Thursday,"" says France's Libération.", <triplet> Boris Johnson <subj> Brussels <obj> Engage In Diplomatic Cooperation
3527,"Two war monitor groups reported fighting in Syrian villages Friday including in the northeast Syrian town of Ras al-Ayn, near the border, a day after Turkey agreed with the United States to the five-day pause Turkey's offensive for five days to let Kurdish forces withdraw.", <triplet> Turkey <subj> the United States <obj> Engage In Diplomatic Cooperation
3528,"""EU Council have to reiterate EU Council's call for Turkey to put a permanent end to Turkey's military action immediately, and to withdraw Turkey's forces and respect international humanitarian law,"" EU Council President Donald Tusk added.", <triplet> EU Council <subj> EU Council's call <obj> Appeal
3529,"Republican and Democratic senators accused U. S. President Donald Trump of having betrayed the Kurdish allies who were vital in fighting ISIS, of brushing aside the humanitarian costs of Turkey's invasion and of being outwitted by Ankara, the Turkish capital.", <triplet> Republican and Democratic senators <subj> U. S. President Donald Trump <obj> Disapprove
3530,Catalan separatist leaders were convicted of sedition over Catalan separatist leaders's role in a 2017 referendum outlawed by the Spanish courts and a subsequent declaration of independence., <triplet> Catalan separatist leaders's role <subj> Catalan separatist leaders <obj> Coerce
3531,"Ninety per cent of supporters of the two major parties are locked in Ninety per cent of supporters of the two major parties's view of Donald Trump, the 45th man to occupy the office, (Republicans approve; Democrats reject Donald Trump, the 45th man to occupy the office,).", <triplet> Democrats <subj> Donald Trump <obj> Reject
3532,his own legendEl Chapo was extradited to the US in 2017., <triplet> the US <subj> his own legendEl Chapo <obj> Coerce
3533,"As the 2020 election looms, Democrats such as Joe Biden and Elizabeth Warren have criticized Facebook for allowing campaign ads for Donald Trump that Democrats such as Joe Biden and Elizabeth Warren say are full of falsehoods.", <triplet> Democrats <subj> Facebook <obj> Disapprove
3534,"Judge Robert Henny dismissed Jiba's application, saying Jiba failed to prove Jiba's case.", <triplet> Judge Robert Henny <subj> Jiba's application <obj> Disapprove
3535,"European, US lawmakers jointly condemn Turkey invasion European, US lawmakers united Friday in condemnation of Turkey's invasion of Syria and President Donald Trump's troop withdrawal from Syria, warning Turkey's invasion of Syria and President Donald Trump's troop withdrawal from the country would trigger a 'resurgence of Islamic terrorism'."," <triplet> European, US lawmakers <subj> Turkey invasion <obj> Disapprove"
3536,"""European, US lawmakers. . . jointly condemn in the strongest terms the Turkish military offensive in northeastern Syria,"" said the lawmakers who include Tom Tugendhat, chairman of the Foreign Affairs Committee in the British House of Commons, and Eliot Engel who heads the the US House of Representatives Foreign Affairs Committee."," <triplet> European, US lawmakers <subj> the Turkish military offensive <obj> Disapprove"
3537,"European, US lawmakers directly criticised President Donald Trump's for President Donald Trump's's sudden withdrawal of US forces, saying European, US lawmakers ""deeply regret"" the desertion of Kurdish forces who were partners in the fight against Islamic State extremists."," <triplet> European, US lawmakers <subj> President Donald Trump <obj> Disapprove <subj> President Donald Trump's's sudden withdrawal <obj> Disapprove"
3538,"In former Obama adviser David Plouffe's podcast, Campaign HQ, Former US presidential candidate Hillary Clinton also accused 2016 Green Party candidate Jill Stein by name of effectively being a traitor.", <triplet> Former US presidential candidate Hillary Clinton <subj> 2016 Green Party candidate Jill Stein <obj> Disapprove
3539,"On Friday, 2016 Green Party candidate Jill Stein hit back at Former US presidential candidate Hillary Clinton's ""rant"", calling Mrs Clinton's ""rant"" a ""crack down on dissent""."," <triplet> Green Party candidate Jill Stein <subj> Former US presidential candidate Hillary Clinton's ""rant <obj> Disapprove"
3540,Documents from Special Counsel Robert Mueller's Russian investigation show that Russian nationals and corporations worked to boost 2016 Green Party candidate Jill Stein's campaign in an effort to draw votes away from Former US presidential candidate Hillary Clinton., <triplet> Russian nationals <subj> 2016 Green Party candidate Jill Stein's campaign <obj> Engage In Material Cooperation
