,text,label
405,A Yemeni actress and model's lawyer told Human Rights Watch in June that A Yemeni actress and model was travelling in a car with the other three women in Sanaa when Houthi forces stopped a car and arrested Three other women arrested alongside her.,<triplet> A Yemeni actress <subj> Sanaa <obj> Consult
406,"In March, A Yemeni actress and model was transferred to the Central Prison in Sanaa, where guards called A Yemeni actress and model a ""whore"" and ""slave"", because of A Yemeni actress and model's dark skin and Ethiopian descent, A Yemeni actress and model's lawyer said.",<triplet> A Yemeni actress <subj> A Yemeni actress and model's dark skin <obj> Consult
407,"On October 1, Former Georgian President Mikhail Saakashvili was apprehended in Georgia, where Former Georgian President Mikhail Saakashvili had come back prior to the first round of local elections.",<triplet> Georgia <subj> Former Georgian President Mikhail Saakashvili <obj> Coerce
408,"Earlier, Warsaw reported that security measures had been stepped up on the Belarusian-Polish border amid reports about several hundred illegal migrants moving towards the Belarusian-Polish border.",<triplet> Warsaw <subj> the Belarusian-Polish border <obj> Make Public Statement
409,"There are basic principles notably enshrined it the 1951 Refugee convention to be respected by all,"" United Nations Secretary General’s Spokesperson Stephane Dujarric stressed.",<triplet> United Nations Secretary General’s Spokesperson Stephane Dujarric <subj> the 1951 Refugee convention <obj> Make Public Statement
410,"Minsk says gunfire came from the Polish-Belarusian border, while Warsaw said that gunfire could have been ‘blind fire’ from the side of Belarus.",<triplet> Minsk <subj> the Polish-Belarusian border <obj> Make Public Statement
411,"The statement from The US Federal Bureau of Investigation (FBI) reads that ""…Russian national Yevgeniy Polyanin is wanted for Russian national Yevgeniy Polyanin's alleged involvement in ransomware attacks and money laundering activities.",<triplet> Russian national Yevgeniy Polyanin's alleged involvement <subj> Russian national Yevgeniy Polyanin <obj> Demand
412,"The US Department of the Treasury stated earlier that Russian national Yevgeniy Polyanin and Ukrainian citizen Yaroslav Vasinskyi ""are part of Sodinokibi/REvil. """,<triplet> The US Department <subj> Ukrainian citizen Yaroslav Vasinskyi <obj> Make Public Statement
413,"""The European Union reiterates The European Union's full support for all efforts to establish the truth. """,<triplet> The European Union <subj> The European Union's full support <obj> Make Public Statement
414,"Russian officials repeatedly expressed Russian officials's lack of confidence in the results of The Joint Investigative Team (JIT) work, and pointed out the groundlessness of the accusations, as well as the unwillingness to The Joint Investigative Team (JIT)'s conclusions during a criminal investigation of the tragedy.",<triplet> Russian officials <subj> Russian officials's lack <obj> Make Public Statement
415,"Russia's envoy to the OPCW Alexander Shulgin noted that Russia's envoy to the OPCW Alexander Shulgin ""didn’t recall"" similar errors in the Organization for the Prohibition of Chemical Weapons (OPCW)'s work.",<triplet> Russia's envoy <subj> Alexander Shulgin <obj> Make Public Statement
416,"""They're killing people,"" US President Joe Biden told reporters at The White House on Friday.",<triplet> US President Joe Biden <subj> The White House <obj> Make Public Statement
417,"In January 2020 US President Joe Biden told the New York Times: ""US President Joe Biden've never been a big Zuckerberg fan.",<triplet> US President Joe Biden <subj> the New York Times <obj> Make Public Statement
418,"Colombia's police chief Jorge Vargas said that a former Haitian justice ministry official, Joseph Felix Badio, gave two of Colombian mercenaries the order to kill Slain Haiti leader Jovenel Moise’s.",<triplet> Colombia's police chief <subj> Joseph Felix Badio <obj> Make Public Statement
419,"Around three days before the arrest ""a former Haitian justice ministry official, Joseph Felix Badio . . . told Former Colombian soldiers Duberney Capador and German Rivera that Former Colombian soldiers Duberney Capador and German Rivera would have to the killing the president of Haiti,"" said Colombia's police chief Jorge Vargas.",<triplet> a former Haitian justice ministry official <subj> Former Colombian soldiers <obj> Make Public Statement
420,"Haitian police have accused a 63-year-old Haitian doctor with strong ties to Florida, Christian Emmanuel Sanon, of being a mastermind of the plot and having ""political objectives. """,<triplet> Haitian police <subj> a 63-year-old Haitian doctor <obj> Disapprove
421,"If you want to assassinate former opposition senator Joel John Joseph, come for former opposition senator Joel John Joseph,"" former opposition senator Joel John Joseph said. """,<triplet> former opposition senator Joel John Joseph <subj> former opposition senator Joel John Joseph <obj> Make Public Statement
422,Dlomo said Dlomo went to the police because the allegations against Dlomo have put Dlomo's family in danger.,<triplet> Dlomo <subj> Dlomo's family <obj> Make Public Statement
423,"On April 13, the OSCE Minsk Group called on Baku and Yerevan to refrain from mutual accusations and begin preparations for constructive negotiations.",<triplet> the OSCE Minsk Group <subj> Baku <obj> Consult
424,"Save your loved one's life'1 year agoDuration 0:30Michele Preissler of Pasadena, Md. , whose husband died of COVID-19 in May, pleads with those who might be reluctant to get his coronavirus vaccine to learn from Michele Preissler's experience and not wait to get immunized.",<triplet> 0:30Michele Preissler <subj> Michele Preissler's experience <obj> Consult
425,"Doug Emhoff, husband of U. S. Vice-President Kamala Harris, observes Eva Sweeney administer a vaccine to a patient at Mary’s Center in Silver Spring, Md. , in May.",<triplet> Eva Sweeney <subj> Mary’s Center <obj> Engage In Material Cooperation
426,"WATCH | Michele Preissler says in Michele Preissler's experience, risks of COVID-19 outweigh those of the vaccine:Michele Preissler urges vaccine-hesitant Americans to get COVID shot1 year agoDuration 0:31Michele Preissler says Michele Preissler thinks Michele Preissler's husband, Darryl, 63, would still be alive if her husband, Darryl, 63, had been vaccinated against COVID-19.",<triplet> Michele Preissler <subj> vaccine-hesitant Americans <obj> Appeal <subj> Darryl <obj> Consult
427,Zimbabwe's President Emmerson Mnangagwa prepares to receive Zimbabwe's President Emmerson Mnangagwa's second dose of the COVID-19 vaccine in April 2021.,<triplet> Zimbabwe's President Emmerson Mnangagwa <subj> Zimbabwe's President Emmerson Mnangagwa's second dose <obj> Consult
428,The Free Jacob Zuma campaign said criminal elements had hijacked The Free Jacob Zuma campaign's cause even though ANC)Carl Niehaus repeatedly called for anarchy before Zuma was arrested – until AFPAfrican National Congress (ANC)Carl suspended ANC)Carl Niehaus.,<triplet> ANC)Carl Niehaus <subj> AFPAfrican National Congress (ANC)Carl suspended ANC)Carl Niehaus <obj> Consult
429,"If Canada's vaccine progress continues Canada may open Canada's border to US travellers after a 16-month closure, Prime Minister Justin Trudeau said this week.",<triplet> Canada's vaccine progress <subj> US travellers <obj> Make Public Statement
430,Saudi Arabia has boosted Saudi Arabia's security measures in Mecca days before the start of the annual hajj pilgrimage.,<triplet> Saudi Arabia <subj> Saudi Arabia's security measures <obj> Engage In Material Cooperation
431,"Senate will work to provide a pathway to citizenship for our Dreamers,"" Senate Majority Leader Chuck Schumer wrote on Twitter on Friday.",<triplet> Senate <subj> our Dreamers <obj> Engage In Material Cooperation
432,"Washington: President Joe Biden has declared that the US would intervene militarily if China attacked Taiwan, only to have the White House walk back President Joe Biden's remarks.",<triplet> President Joe Biden <subj> Taiwan <obj> Make Public Statement
433,"In a nod to those concerns, Japanese Prime Minister Kishida Fumio (2nd-R) urged Quad members to ""listen carefully"" to regional neighbours, including the Solomon Islands, which sealed a wide-ranging security pact with Beijing last month, ""to help resolve the immediate challenges regional neighbours, including the Pacific islands face"".",<triplet> Japanese Prime Minister Kishida Fumio <subj> Quad members <obj> Appeal
434,US President Joe Biden arrived in Japan on Sunday after a stop in Seoul as US President Joe Biden tries to reassure Asian allies US President Joe Biden's administration has not been distracted by the war in Ukraine.,<triplet> US President Joe Biden <subj> Japan <obj> Consult <subj> Asian allies <obj> Engage In Diplomatic Cooperation
435,John Perlman spoke to Professor Shabir Madhi about monkeypox and whether monkeypox is something South Africans should be concerned about.,<triplet> John Perlman <subj> Professor Shabir Madhi <obj> Consult
436,"In a rare moment of clarity, Ukrainian President Volodymyr Zelensky's hinted on Sunday that as many as 100 Ukrainian soldiers were dying each day in the Donbas.",<triplet> as many as 100 Ukrainian soldiers <subj> the Donbas <obj> Fight
437,"""So retired U. S. Army lieutenant-general Ben Hodges'm thinking that Ukraine, if retired U. S. Army lieutenant-general Ben Hodges was advising Ukraine, that's what Ukraine would be doing with a lot of this new equipment, new troops, training a lot of this new equipment, new troops, preparing a lot of this new equipment, new troops for employment, in a counter offensive sometime in end of August, early September,"" retired U. S. Army lieutenant-general Ben Hodges said.",<triplet> retired U. S. Army lieutenant-general Ben Hodges'm <subj> Ukraine <obj> Consult
438,"Tina Brown mean, it's been … certainly a very rough five years,"" Tina Brown told Andrew Chang, co-host of CBC's The National.",<triplet> Tina Brown <subj> Andrew Chang <obj> Make Public Statement
439,"""Good times — but Good times didn't lastFor its reliably fallible and all-too mortal protagonists over the last 25 years, there was ""a wonderful patch right in the middle,"" Tina Brown told Andrew Chang, co-host of CBC's The National, when ""everything seemed to be going right.",<triplet> Tina Brown <subj> Andrew Chang <obj> Make Public Statement
440,"namely, Queen Elizabeth's on the glide path to the last days of Queen Elizabeth's reign,"" Tina Brown told Andrew Chang, co-host of CBC's The National. """,<triplet> Tina Brown <subj> Andrew Chang <obj> Make Public Statement
441,"Tina Brown said the Royal Family right now have ""been the Royal Family's own worst enemy,"" and ""limitless scandal and explosions"" can't leave the House of Windsor intact.",<triplet> Tina Brown <subj> the House <obj> Make Public Statement
442,Tina Brown's own fascination with the royals has kept Tina Brown coming back to the royals.,<triplet> Tina Brown's own fascination <subj> Tina Brown <obj> Consult
443,"People look to the House of Windsor with a sense of identity and national identity, which is different from nationalism, Tina Brown said.",<triplet> Tina Brown <subj> the House <obj> Make Public Statement
444,"7 months agoDuration 1:17Author Tina Brown expects the House of Windsor will be ‘much more like a European monarchy’ after Charles's heir, William, ascends the throne.",<triplet> Tina Brown <subj> a European monarchy <obj> Make Public Statement
445,"WATCH | Tina Brown speaks with The National co-host Andrew Chang:‘Their own worst enemies': Tina Brown's take on the Royal Family months agoDuration 7:53Former Tina Brown talks to Andrew Chang, co-host of CBC's The National about the Royal Family's scandals, futures and why Tina Brown thinks the Royal Family’re “the Royal Family's own worst enemies.",<triplet> Tina Brown <subj> Andrew Chang:‘Their <obj> Consult <subj> the Royal Family’re “the Royal Family's own worst enemies <obj> Consult
446,"""Because if we know that someone is not dead or presumed dead there are certain consequences that can fall, so Cooperative Government provincial head, Tando Tubane advocated to bring the depart of Justice in because we have 48 people, who the chances of finding 48 people missing from April floods alive are very minimal,"" Cooperative Government provincial head, Tando Tubane said.",<triplet> Cooperative Government provincial head <subj> the depart <obj> Consult
447,family spokesperson Busi Shibodze said that members of the general public would not be allowed at Kahle but the family was organising a livestreaming service for those who wished to participate in the proceedings virtually.,<triplet> family spokesperson Busi Shibodze <subj> Kahle <obj> Make Public Statement
448,"Turkish President Recep Tayyip Erdogan also accused Greece, a Nato ally, of harbouring ""terrorists"" and said that allowing Athens' readmission to the security bloc in 1980 had been a mistake.",<triplet> Turkish President Recep Tayyip Erdogan <subj> Greece <obj> Disapprove
449,"Tabling the defence budget on Tuesday, Modise told the house that these deployments put SANDF under great pressure as SANDF was often not reimbursed and that supplies of crucial equipment were critically low.",<triplet> Modise <subj> the house <obj> Make Public Statement
450,"(Pavel Klimov/Reuters)The announcement of the discovery of 200 bodies came shortly after Ukrainian President Volodymyr Zelensky accused Russia of waging ""total war,"" seeking to inflict as much death and destruction as possible on Ukrainian President Volodymyr Zelensky's country.",<triplet> Ukrainian President Volodymyr Zelensky <subj> Russia <obj> Disapprove
451,"(Alexander Ermochenko/Reuters)Russian forces have achieved ""some localized successes"" despite strong Ukrainian resistance along dug-in positions, the U. K. Defence Ministry said, but the fall of Severodonetsk and the area around Severodonetsk may cause logistical problems for Russia.",<triplet> the U. K. Defence Ministry <subj> strong Ukrainian resistance <obj> Make Public Statement
452,"WATCH | West must keep up pressure on Russia, Ukrainian President Volodymyr Zelensky says: Ukrainian President Volodymyr Zelensky calls for maximum Russian sanctions, UN diplomat resigns7 months agoDuration Ukrainian President Volodymyr Zelensky called for maximum sanctions against Russia as Russia faces resistance in the Donbas, and a key Russian diplomat at UN says a key Russian diplomat at the United Nations is ashamed of a key Russian diplomat at the United Nations's country.",<triplet> Ukrainian President Volodymyr Zelensky <subj> maximum Russian sanctions <obj> Consult
453,"European Commission President Ursula von der Leyen, while speaking at the World Economic Forum (WEF) in Davos, Switzerland, accused Russia of deliberately bombarding grain warehouses across Ukraine and weaponizing food supplies.",<triplet> European Commission President Ursula von der Leyen <subj> Russia <obj> Disapprove
454,"WATCH | Former U. S. ambassador to NATO talks to CBC News about alliance expansion:""And on top of this, Russia is now hoarding Russia's own food exports as a form of blackmail — holding back supplies to increase global prices, or trading wheat in exchange for political support,"" Former U. S. ambassador to NATO said.",<triplet> Former U. S. ambassador <subj> Russia's own food exports <obj> Make Public Statement
455,The Canadian government announced on Tuesday that The Canadian government has assembled almost $100 million in military aid for Ukraine — The Canadian government's biggest single donation of military equipment to Ukraine since the start of Russia's invasion.,<triplet> The Canadian government <subj> The Canadian government's biggest single donation <obj> Make Public Statement
456,"almost $100 million in military aid for Ukraine will include 20,000 155mm artillery shells — NATO's standard artillery shell — fuses and charge bags, Defence Minister Anita Anand said.",<triplet> Defence Minister Anita Anand <subj> NATO's standard artillery shell <obj> Make Public Statement
457,"Picture: CDC/Cynthia S. GoldsmithCzech RepublicPragueMonkeypox Email PrintTweetShareAFP | 24 May 2022 17:15PRAGUE, Czech Republic - Czech Republic has Czech Republic's first case of Monkeypox, Pavel Dlouhy, head of the Czech Society for Infectious Diseases, told AFP on Tuesday.",<triplet> Pavel Dlouhy <subj> AFP <obj> Make Public Statement
458,Dlouhy said Monkeypox was detected in a man at Prague's's Military University Hospital but declined to give any details.,<triplet> Dlouhy <subj> Prague's's Military University Hospital <obj> Make Public Statement
459,""" Nato's chief said the fact European countries could buy as much gas as European countries wanted from Russia was ""wrong"" and ""dangerous"". """,<triplet> European countries <subj> Russia <obj> Engage In Material Cooperation
460,Some Republicans are already accusing Democrats of using a shooting at a primary school in south Texas to cynically further Democrats's own political objectives.,<triplet> Some Republicans <subj> Democrats <obj> Disapprove
461,"Thousands of civilians are continuing to flee across the border, the The UN's Refugee Agency's representative for Sudan, Axel Bisschop told The BBC's Newsday programme.",<triplet> the The UN's Refugee Agency's representative <subj> The BBC's Newsday programme <obj> Make Public Statement
462,"The Ukrainian army could be fighting a losing battle in Luhansk, the northern part of Donbas region.",<triplet> The Ukrainian army <subj> Luhansk <obj> Fight
463,The Ukrainian General Staff says the Russians appear to be concentrating the Russians's forces for another push.,<triplet> The Ukrainian General Staff <subj> the Russians's forces <obj> Make Public Statement
464,The Ukrainian army's President Volodymyr Zelensky has said the Russians could be killing up to 100 Ukrainian soldiers a day in Donbas region.,<triplet> The Ukrainian army's President <subj> Donbas region <obj> Make Public Statement
465,""" If Putin's forces can encircle Severodonetsk, a city of 80,000 before the invasion, President Putin's forces's next targets would most likely be the key cities of Kramatorsk and Slovyansk in the Donetsk Oblast, the other side of Donbas region.",<triplet> Putin's forces <subj> Severodonetsk <obj> Fight
466,the Russians's critics say the Russians'll fight to the last Ukrainian.,<triplet> the Russians's critics <subj> the last Ukrainian <obj> Threaten
467,"""For those who are afraid, who have no trust, for those whose assessment of risk is low - for them it is important that they are listened to and that their concerns are taken seriously,"" Barbara Juen, a health psychologist at the University of Innsbruck, told national broadcaster ORF.",<triplet> Barbara Juen <subj> national broadcaster ORF <obj> Make Public Statement
468,"""Mandatory schemes during a crisis will be counterproductive,"" Dr Dicky Budiman, an epidemiologist who advises the WHO on pandemic recovery, told al-Jazeera.",<triplet> Dr Dicky Budiman <subj> al-Jazeera <obj> Make Public Statement
469,"French President Emmanuel Macron also invited civil society, youth and cultural figures to this year's France-Africa summit in Montpellier, rather than the usual flock of presidents.",<triplet> French President Emmanuel Macron <subj> this year's France-Africa summit <obj> Consult
470,"According to US Ambassador to Russia John Sullivan, The US can send more diplomats to Russia only if Russia issues more diplomats visas, yet so far visas haven’t been obtained.",<triplet> The US <subj> Russia <obj> Provide Aid
471,"""People were certainly watching what Elizabeth's heir, Prince Charles, was saying in Barbados this week's, especially Elizabeth's heir, Prince Charles,'s acknowledgement of the ""appalling atrocity of slavery"" that ""forever stains our history.",<triplet> Elizabeth's heir <subj> Barbados <obj> Make Public Statement <subj> Prince Charles <obj> Make Public Statement
472,Barbados just cut Barbados's ties with Queen Elizabeth.,<triplet> Barbados <subj> Barbados's ties <obj> Reduce Relations
473,"(Steve Parsons/The Associated Press)Queen Elizabeth's recent health concerns have curtailed Queen Elizabeth's public appearances of late, but Queen Elizabeth was seen on Queen Elizabeth's way the other day to a family event that would have been very important to Queen Elizabeth.",<triplet> Queen Elizabeth's way <subj> Queen Elizabeth <obj> Make Public Statement
474,"Few details have emerged about a joint christening — although Mike Tindall said on Mike Tindall's podcast that it was a ""lovely day. """,<triplet> Mike Tindall <subj> Mike Tindall's podcast <obj> Make Public Statement
475,Turkey was supposed to receive around a hundred of such jets but the United States excluded Turkey from the F-35 fighter jet program following Turkey's purchase of Russian S-400 missile defense systems.,<triplet> the United States <subj> Turkey <obj> Coerce
476,"Viktor Medvedchuk, leader of Ukraine’s Opposition Platform For Life party stressed that Russia and Ukraine must hold direct talks.",<triplet> Viktor Medvedchuk <subj> Ukraine <obj> Make Public Statement
477,"Frankly speaking, Russian President Vladimir Putin hope there won’t be any in future,"" Russian President Vladimir Putin said during Russian President Vladimir Putin's video link with Francesco Rocca, President of the International Federation of Red Cross and Red Crescent Societies (IFRC).",<triplet> Russian President Vladimir Putin <subj> Russian President Vladimir Putin's video link <obj> Make Public Statement
478,"As far as Russian President Vladimir Putin understand, the Belarusian authorities and the Belarusian Red Cross Society are doing the Belarusian authorities and the Belarusian Red Cross Society's utmost to stop sufferings of the people who are staying there,"" Russian President Vladimir Putin said.",<triplet> Russian President Vladimir Putin <subj> the Belarusian Red Cross Society <obj> Make Public Statement
479,"""One civilian was shot dead and two more injured in firing by Assam Rifles a short while ago in Mon town,"" Noklem Konyak, president of the Konyak Students Union, told Reuters by telephone.",<triplet> Noklem Konyak <subj> Reuters <obj> Make Public Statement
480,"In recent years, India's has tried to persuade Myanmar to evict rebels from bases in the thick jungles of the unfenced region, which borders Nagaland state, Manipur and Arunachal Pradesh.",<triplet> India <subj> Myanmar <obj> Engage In Diplomatic Cooperation
481,pl portal reported earlier in the day that Polish border guards detained Russia’s freighter Ruslana in the Gdansk Bay in the Baltic Sea’s on Saturday.,<triplet> Polish border guards <subj> Russia’s freighter <obj> Coerce
482,"""Under international and the EU law, asylum-seekers should only be detained as a matter of last resort,"" Amnesty International said.",<triplet> Amnesty International <subj> international and the EU law <obj> Make Public Statement
483,""" Sanjay Tickoo, 53, who heads an organisation that represents more than 5,000 Kashmiri Pandits living in the Valley told the BBC.",<triplet> Sanjay Tickoo <subj> the BBC <obj> Make Public Statement
484,"the California Family Council, a conservative advocacy group has accused gender-fluid clothing entrepreneur Rob Smith of lobbying for The new law, signed by Governor Gavin Newsom on Saturday, for gender-fluid clothing entrepreneur Rob Smith's own commercial gain.",<triplet> the California Family Council <subj> gender-fluid clothing entrepreneur Rob Smith <obj> Disapprove
485,"LGBTQ activists have lashed out over the comments, with the National Black Justice Coalition calling on Netflix to remove a Dave Chappelle special criticised as transphobic, and Dear White People producer Jaclyn Moore vowing to boycott Netflix over ""dangerously transphobic content. """,<triplet> the National Black Justice Coalition <subj> a Dave Chappelle special <obj> Coerce
486,"Chappelle, has been accused of transphobia over previous Netflix specials.",<triplet> previous Netflix specials <subj> Chappelle <obj> Disapprove
487,Angry EMPD trainees accuse City of Ekhuruleni of delaying training to cut costs The 18-month course was supposed to conclude by December last year and officials are planning to extend The 18-month course even further.,<triplet> Angry EMPD trainees <subj> City <obj> Disapprove
488,Picture: EWNCity of EkurhuleniEkurhuleni Metro Police Department EMPD trainees Email PrintTweetShareMia Lindeque | 12 October 2021 06:30JOHANNESBURG - Angry EMPD trainees have accused City of Ekhuruleni of deliberately the hold up Angry EMPD trainees's training in order to cut costs.,<triplet> Angry EMPD trainees <subj> City <obj> Disapprove
489,"Despite Cele claims, WC govt says WC govt doesn't have enough police to fight crime Cele has lashed out at the provincial goverment, saying that the provincial goverment was lying to residents about national government not doing enough to support the province.",<triplet> WC govt <subj> Cele claims <obj> Make Public Statement
490,"governmentWestern Cape Premier Alan Winde said that Cele had refused to correct Cele's ""misleading"" statement delivered on Friday.","<triplet> governmentWestern Cape Premier Alan Winde <subj> Cele's ""misleading"" statement <obj> Make Public Statement"
491,"Mbalula shuts down ANC succession talk ahead of elections Mbalula was hitting out at David Mabuza, who surprised many last week by declaring David Mabuza, who surprised many last week by declaring his availability to return as deputy president of the party's availability to return as deputy president of ANC, but David Mabuza, who surprised many last week by declaring his availability to return as deputy president of the party has since backtracked.",<triplet> Mbalula <subj> David Mabuza <obj> Fight
492,"Mbalula was hitting out at David Mabuza, who surprised many last week by declaring David Mabuza, who surprised many last week by declaring his availability to return as deputy president of the party's availability to return as deputy president of ANC, but David Mabuza, who surprised many last week by declaring his availability to return as deputy president of the party has since backtracked.",<triplet> Mbalula <subj> David Mabuza <obj> Fight
493,Mbalula was reprimanding ANC's deputy president who until last week was not even a consideration in the ANC rumblings around the party’s divisive succession debate.,<triplet> Mbalula <subj> ANC's deputy president <obj> Disapprove
494,"""David Mabuza, who surprised many last week by declaring his availability to return as deputy president of the party was provoked, and David Mabuza, who surprised many last week by declaring his availability to return as deputy president of the party will not be provoked again,"" David Mabuza, who surprised many last week by declaring his availability to return as deputy president of the party said.",<triplet> David Mabuza <subj> David Mabuza <obj> Make Public Statement
495,"Even after Tatiana Lozhkina, 35, left,'s infection cleared, Tatiana Lozhkina, 35, left, felt weak and continued coughing, so Tatiana Lozhkina, 35, left,'s doctor recommended going to The Reshma centre, which is located along forested trails near the Volga river, for treatment.","<triplet> Tatiana Lozhkina, 35, left,'s doctor <subj> The Reshma centre <obj> Consult"
496,""" Zulu said that royal family appealed to all political parties not to use Zulu king's pictures in all political parties's campaigning, saying that royal family would approach the IEC if this happened again.",<triplet> Zulu <subj> Zulu king's pictures <obj> Make Public Statement
497,"Video'They cannot hold the girls back,' Afghan women's rights activist says of Taliban ruleCBC IN KABULAfghanistan's anguish: Humanitarian crisis looms in wake of Taliban takeoverMuttaqi said the new Taliban administration was moving carefully but had only been in power for a few weeks and could not be expected to complete reforms The international community had not been able to implement in 20 years.","<triplet> ,' Afghan women's rights activist <subj> Taliban ruleCBC <obj> Make Public Statement"
498,"""The Daesh issue has been controlled by the new Taliban administration very well so far,"" UN chiefHe said using a derogatory term for the new Taliban administration but adding that international pressure on the new Taliban administration was helping the new Taliban administration's morale.",<triplet> UN chiefHe <subj> the new Taliban administration <obj> Make Public Statement
499,"Mpumalanga ANC to meet over murder accused election head Mandla Msibi Mandla Msibi, who is due back in court on Tuesday morning, was arrested in connection with a shooting that took place in Mbombela in August.",<triplet> Mpumalanga ANC <subj> murder accused election head Mandla Msibi <obj> Consult
500,"Table Mountain Cableway celebrating birthday month with reduced rates Table Mountain Cableway's Wahida Parker said that in celebration of the Table Mountain Cableway's birthday, Table Mountain Cableway're offering South Africans with a valid ID reduced cableway rates during birthday month.",<triplet> Table Mountain Cableway're <subj> South Africans <obj> Express Intend to Cooperate
501,"The Table Mountain Cableway Company's Wahida Parker said that in celebration of Table Mountain Cableway's birthday, Table Mountain Cableway're offering South Africans with a valid ID reduced cableway rates during birthday month.",<triplet> Table Mountain Cableway're <subj> South Africans <obj> Express Intend to Cooperate
502,"Georgieva welcomed the IMF board's statement, reiterating that the allegations were ""unfounded. """,<triplet> Georgieva <subj> the IMF board's statement <obj> Engage In Diplomatic Cooperation
503,"'LEGITIMATE ISSUES'In a separate Monday statement, the US Treasury said Secretary Janet Yellen spoke with Georgieva ""to discuss the serious issues raised by The investigation by law firm WilmerHale,"" emphasizing that ""the Doing Business 2018 Report raised legitimate issues and concerns. """,<triplet> Secretary Janet Yellen <subj> Georgieva <obj> Consult
504,"Secretary Janet Yellen said the US Treasury agreed with some IMF board members that ""absent further direct evidence with regard to the role of the Managing Director there is not a basis for a change in IMF leadership. """,<triplet> Secretary Janet Yellen <subj> some IMF board members <obj> Make Public Statement <triplet> the US Treasury <subj> some IMF board members <obj> Engage In Diplomatic Cooperation
505,"Georgieva was the only candidate to lead IMF after Christine Lagarde's departure, which traditionally is led by a European.",<triplet> IMF <subj> a European <obj> Engage In Material Cooperation
506,Russian Foreign Minister Sergey Lavrov also noted that Russia welcomes Kazakhstan’s offer on launching work to bolster epidemiological safety.,<triplet> Russia <subj> Kazakhstan’s offer <obj> Engage In Diplomatic Cooperation
507,"German Chancellor Angela Merkel and French President Emmanuel Macron agreed to organize a Normandy-format (Germany, France, Russia, Ukraine) meeting of foreign ministers in the near future, German cabinet’s spokesperson Steffen Seibert said after German Chancellor Angela Merkel and French President Emmanuel Macron's telephone conversation on Monday.","<triplet> German Chancellor Angela Merkel <subj> a Normandy-format (Germany, France, Russia, Ukraine <obj> Engage In Diplomatic Cooperation <triplet> German cabinet’s spokesperson <subj> a Normandy-format (Germany, France, Russia, Ukraine <obj> Make Public Statement"
508,"Secretary General Antonio Guterres told an International Monetary Fund panel Monday that global solidarity ""is missing in action"" and people living in conflict-affected and poor countries are suffering most of all.",<triplet> Secretary General Antonio Guterres <subj> an International Monetary Fund panel <obj> Make Public Statement
509,"In Europe, Russia reported 973 coronavirus-related deaths on Tuesday, Russia's highest single-day toll since the start of the pandemic, and Russia voiced concern at the pace and intensity of new infections.",<triplet> Russia <subj> Russia's highest single-day toll <obj> Make Public Statement
510,Romania also reported Romania's highest number of coronavirus infections and deaths since the start of the pandemic.,<triplet> Romania <subj> Romania's highest number <obj> Make Public Statement
511,"In Africa, Rwanda, Senegal and South Africa are being considered as potential locations for Alberta's planned vaccine factory in Africa, Alberta's co-founder and chairman said as Alberta steps up Alberta's search for a site on Africa.",<triplet> Alberta's co <subj> Senegal <obj> Make Public Statement
512,"STAVING OFF 'COLLAPSE'Ahead of Tuesday's talks, EU foreign policy chief Josep Borrell said EU was looking to bolster EU's direct aid to the Afghan people in an effort to stave off ""collapse"".",<triplet> EU foreign policy chief Josep Borrell <subj> EU's direct aid <obj> Make Public Statement
513,"The leader of the conservative Popular Party (PP), Pablo Casado,'s comments came after US President Joe Biden's, in a message to mark Spain's 12 October holiday marking Christopher Columbus's 1492 arrival in the New World, said Christopher Columbus's's arrival had led to ""a wave of devastation"" for Native Americans and US President Joe Biden's urged Americans not to ""bury these shameful episodes of Americans's past"".",<triplet> US President Joe Biden <subj> Americans <obj> Appeal
514,"Mexico's leftist president, Andrés Manuel López Obrador welcomed Pope Francis, who is Argentine,'s message.",<triplet> Mexico's leftist president <subj> Pope Francis <obj> Engage In Diplomatic Cooperation
515,The Polish government will learn from Hungary's experience of building a fence on the Serbian border.,<triplet> The Polish government <subj> Hungary's experience <obj> Consult
516,"The Polish government's authorities have blamed the situation on the Belarusian leadership, which, The Polish government argues, lets migrants in and then sends migrants across the Belarusian border to The Polish government, Lithuania and Latvia with the aim of triggering a migration crisis in Europe.",<triplet> The Polish government's authorities <subj> the Belarusian leadership <obj> Disapprove
517,"MOSCOW sees no wish on MOSCOW's part to restore the personnel of MOSCOW's diplomatic mission in Russia to the existing ceiling of 455, Russia's Deputy Foreign Minister Sergey Ryabkov told TASS on Tuesday following talks with the US Under Secretary of State for Political Affairs Victoria Nuland.",<triplet> Russia's Deputy Foreign Minister Sergey Ryabkov <subj> TASS <obj> Make Public Statement
518,"Ivory, the the county of Perthshire, north of Edinburgh farmer, said Ivory, the Perthshire farmer's strong preference is to trap problem animals and move problem animals.",<triplet> Ivory <subj> Ivory <obj> Make Public Statement
519,"Q&amp;AConservationists ready to 'rewild' the Scottish Highlands to the Scottish Highlands's former gloryBeavers destroying farmland south of Ottawa""I think it's nearly 60 animals [in total] that Biologist Roisin Campbell-Palmer have moved over the last few years,"" Biologist Roisin Campbell-Palmer told CBC News in an interviewHowever, Scottish law forbids releasing beavers into the wild, so local ecologists spent years getting permits and then building a fenced enclosure around a pond so Beavers will remain contained.",<triplet> Biologist Roisin Campbell-Palmer <subj> CBC News <obj> Make Public Statement
