,text,label
111,"Even if EthereumMax had retained the value it gained after the celebrity pump, regulators both in the US and UK were extremely uncomfortable about the marketing of the coin.The crypto industry is still largely unregulated - but Kim Kardashian joins a growing list of people and companies being punished for promoting these highly risky products.Gary Gensler, who chairs the SEC, called the case a ""reminder"" celebrity endorsement did not necessarily make a product worth investing in.",<triplet>Kim Kardashian<subj>a growing list<obj>Consult <triplet>Gary Gensler<subj>the case<obj>Consult
112,"""Ms Kardashian's case also serves as a reminder to celebrities and others that the law requires them to disclose to the public when and how much they are paid to promote investing in securities,"" he said.Later, in a YouTube video about crypto investment, he added: ""Celebrity endorsements... don't mean that an investment product is right for you or even, frankly, that it's legitimate.""",<triplet>the law<subj>them<obj>Appeal
113,"The Prize committee said he achieved the seemingly impossible task of cracking the genetic code of one of our extinct relatives - Neanderthals.He also performed the ""sensational"" feat of discovering the previously unknown relative - Denisovans.His work helped explore our own evolutionary history and how humans spread around the planet.",<triplet>His work<subj>our own evolutionary history<obj>Investigate
114,"But he was, for the first time, able to sequence DNA from a 40,000-year-old piece of bone.Those results showed that Neanderthals - who mostly lived in Europe and Western Asia - were distinct from both modern day humans and chimpanzees.His work focused on hominins - the group of modern humans that includes us, Homo sapiens, but also our extinct relatives.",<triplet>that<subj>us<obj>Yield
115,"""By revealing genetic differences that distinguish all living humans from extinct hominins, his discoveries provide the basis for exploring what makes us uniquely human"", the Nobel committee said.BBC Podcast: Svante Paabo on the difference between us and NeanderthalsFurther comparisons between Neanderthal DNA and humans from around the world showed their DNA was a closer match to humans coming from Europe or Asia.",<triplet>his discoveries<subj>the basis<obj>Engage In Material Cooperation
116,Between 1-4% of modern human DNA comes from our Neanderthal relatives and this even affects our body's ability to respond to infection.The next seismic contribution to human origins came in 2008.,<triplet>this<subj>our body's ability<obj>Engage In Diplomatic Cooperation
117,"Prof Paabo only heard the news this morning when he was called by Thomas Perlmann, the secretary for the Nobel Committee for Physiology or Medicine.",<triplet>Prof Paabo<subj>the news<obj>Consult
118,"2020 - Michael Houghton, Harvey Alter and Charles Rice for the discovery of the virus Hepatitis C.2019 - Sir Peter Ratcliffe, William Kaelin and Gregg Semenza for discovering how cells sense and adapt to oxygen levels2018 - James P Allison and Tasuku Honjo for discovering how to fight cancer using the body's immune system2017- Jeffrey Hall, Michael Rosbash and Michael Young for unravelling how bodies keep a circadian rhythm or body clock2016 - Yoshinori Ohsumi for discovering how cells remain healthy by recycling waste2015 - William C Campbell, Satoshi Ōmura and Youyou Tu for anti-parasite drug discoveries</Text></Article><Article author=""By Jasmine Andersson""><Text>King Charles will host the first state visit of his reign next month when he welcomes the president of South Africa to Buckingham Palace.President Cyril Ramaphosa and his wife, First Lady Tshepo Motsepe, have accepted an invitation to visit the King and Queen Consort.The visit will take place from Tuesday November 22 to Thursday November 24.",<triplet>King Charles<subj>the first state visit<obj>Consult <triplet>he<subj>the president<obj>Engage In Diplomatic Cooperation
119,"It is understood the trip was in the early stages of being planned before the Queen's death in September.It will be the first time a South African leader has visited the UK in an official capacity in more than a decade, with the last state visit being in 2010 when Jacob Zuma visited the late Queen.The King has visited South Africa on a number of occasions since his first tour of the country in 1997, which included stops in Pretoria, Johannesburg, Durban and Cape Town.He last travelled to the country in 2011, with the Queen Consort.",<triplet>a South African leader<subj>the UK<obj>Consult <triplet>Jacob Zuma<subj>the late Queen<obj>Consult <triplet>The King<subj>South Africa<obj>Consult <triplet>which<subj>stops<obj>Yield
120,"The company says it only uses sawdust and waste wood.Panorama analysed satellite images, traced logging licences and used drone filming to prove its findings.",<triplet>Panorama<subj>satellite images<obj>Investigate
121,Ecologist Michelle Connolly told Panorama the company was destroying forests that had taken thousands of years to develop.,<triplet>the company<subj>forests<obj>Fight
122,"""It's really a shame that British taxpayers are funding this destruction with their money.",<triplet>British taxpayers<subj>this destruction<obj>Engage In Material Cooperation
123,"The actress, who had breast cancer, died on Sunday, the Academy announced.Her death comes two weeks after the organisation honoured her at a ceremony in Los Angeles, publicly apologising for her treatment at the Oscars.Littlefeather, of Apache and Yaqui heritage, was booed while speaking on stage at the event 50 years ago.Dressed in full Apache attire during the first Oscars to be televised around the world, the Californian, born Maria Cruz, explained on Brando's behalf that he would not accept his best actor gong for the mafia movie in order to protest against the treatment of Native Americans by the film industry and to bring attention to the Wounded Knee protests.To whom does Wounded Knee belong?",<triplet>the organisation<subj>her<obj>Engage In Diplomatic Cooperation
124,"""Marlon had called them in advance and asked them to watch the Academy Awards, which they did.""",<triplet>Marlon<subj>them<obj>Consult <triplet>them<subj>the Academy Awards<obj>Make Public Statement
125,"She said he was ""furious with Marlon and furious with me"" and wanted to pull her off stage himself.Littlefeather featured in films like The Trial of Billy Jack, Johnny Firecloud and Counselor at Crime, but said she returned to San Francisco after being blacklisted by the industry, to continue her activism and work in health care and the theatre.Paying tribute online on Monday, Dakota/Lakota Sioux writer and biologist Ruth H. Robertson, aka Red Road Woman, pointed to Littlefeather's work with the American Indian Aids Institute of San Francisco.Lakota Man on Twitter offered: ""It's with a heavy heart that I mourn the passing of Sacheen Littlefeather.",<triplet>her<subj>stage<obj>Coerce <triplet>I<subj>the passing<obj>Disapprove
126,"""The BBC is not responsible for the content of external sites.View original tweet on TwitterIn announcing her death online, the Academy quoted Littlefeather, the subject of the 2021 documentary, Sacheen: Breaking the Silence, saying: ""When I am gone, always be reminded that whenever you stand for your truth, you will be keeping my voice and the voices of our nations and our people alive.",<triplet>View original tweet<subj>her death<obj>Make Public Statement <triplet>the Academy<subj>Littlefeather<obj>Make Public Statement
127,"""</Text></Article><Article author=""By Natasha Booty""><Text>Burkina Faso's new military leader, Capt Ibrahim Traoré, has urged cabinet ministers to ""move faster"" to fix the country's ""urgent"" problems, including an insurgency by Islamist militants.The man he ousted in a coup on Friday has formally agreed to step down, religious and community leaders said.They said Capt Traoré had accepted Lt Col Paul-Henri Damiba's resignation and conditions he had set.He has gone to Togo, according to that country's government spokesman.In a recording widely shared on social media, Lt Col Damiba said he wished Burkina Faso's new leader every success.","<triplet>Natasha Booty""><Text>Burkina Faso's new military leader<subj>cabinet ministers<obj>Appeal"
128,"It is not known if he was alone when it was made.On Sunday Capt Traoré said the country was facing an emergency in every sector, ""from security to defence, to health, to social action, to infrastructure"", and it was time for government to ""abandon the unnecessary red tape"".",<triplet>the country<subj>an emergency<obj>Consult <triplet>government<subj>the unnecessary red tape<obj>Yield
129,"He wants fast solutions to big problems, which some fear signals a turn towards Russia.Latest updates on Burkina Faso from BBC Africa LiveWhy France faces so much anger in West AfricaCoups that promised and failed to bring safetyRussia and France are engaged in a battle for influence in several former French colonies in West and Central Africa.",<triplet>He<subj>fast solutions<obj>Demand <triplet>Latest updates<subj>BBC Africa LiveWhy France<obj>Consult
130,Some in Ouagadougou chanted pro-Russian slogans and waved Russian flags as they greeted the new junta leader and his convoy on Sunday.,<triplet>they<subj>the new junta leader<obj>Engage In Diplomatic Cooperation
131,"The Russians are accused by rights groups of committing abuses and massacres of civilians, which Russia has always denied.The head of the Russian mercenary Wagner group, Yevgeny Prigozhin, has welcomed the takeover in Burkina Faso.",<triplet>The head<subj>the takeover<obj>Engage In Diplomatic Cooperation
132,"Burkina Faso controls as little as 60% of its territory, experts say, and Islamist violence is worsening.The African Union has demanded the return of constitutional order by July 2023 at the latest, agreeing with the regional group Economic Community of West African States (Ecowas) that the ousting of leader Lt Col Damiba was ""unconstitutional"".",<triplet>The African Union<subj>the return<obj>Demand
133,"But Ecowas has since praised ""the various parties in Burkina Faso for agreeing to a peaceful settlement of their differences"", as days of power struggles came to an end without bloodshed.Lt Col Damiba formally resigned on Sunday in exchange for the new junta agreeing to respect seven conditions  - including a guarantee of his personal and family security, an agreement to continue with efforts at national reconciliation and a continued respect for the guarantee of returning to civilian rule within two years.",<triplet>Ecowas<subj>the various parties<obj>Engage In Diplomatic Cooperation <triplet>the new junta<subj>seven conditions<obj>Engage In Diplomatic Cooperation
134,"The deposed colonel had himself ousted President Roch Kaboré in January, saying that he had failed to deal with growing militant Islamist violence.Many citizens in Burkina Faso have not felt safe for some time.The Islamist insurgency broke out in the country in 2015, leaving thousands dead and forcing an estimated two million people from their homes.This is Burkina Faso's ninth coup since independence from France in 1960.",<triplet>The deposed colonel<subj>himself<obj>Coerce
135,"Many of his opponents accuse him of overseeing government corruption during his time in office, which he denies.Mr Borissov has previously served three separate terms in Bulgaria's top job, and tackling graft became a key part of an election last November.",<triplet>Mr Borissov<subj>three separate terms<obj>Engage In Material Cooperation
136,Pundits say Bulgaria now faces an uncertain political outlook.,<triplet>Bulgaria<subj>an uncertain political outlook<obj>Consult
137,"Whoever leads Bulgaria's next government, the EU's poorest nation faces a host of challenges.",<triplet>the EU's poorest nation<subj>a host<obj>Consult
138,"And ministers will also face a difficult challenge managing the country's relationship with Moscow, after Mr Petkov's government turned its back on Vladimir Putin's regime in April.",<triplet>ministers<subj>a difficult challenge<obj>Consult
139,"Bulgaria is an EU and Nato member, and Mr Borissov recently called President Putin the ""clear aggressor"" in Russia's war with Ukraine.",<triplet>Mr Borissov<subj>President Putin<obj>Consult
140,"We didn't want what happened but we didn't have a choice,"" Capt Traoré told government officials.During Lt-Col Damiba's short time in power, attacks by militant Islamists - some of them linked to the Islamic State group and al-Qaeda - increased in Burkina Faso as they seized territory in rural areas and encircled cities, leaving the state in control of only about 60% of the country, according to some estimates.",<triplet>attacks<subj>some<obj>Engage In Material Cooperation <triplet>they<subj>territory<obj>Coerce
141,"With a lack of strong democratic institutions in a country where the military has long been dominant, Capt Traoré seized power with a pledge to improve security in a nation living in fear of the militants.",<triplet>Capt Traoré<subj>power<obj>Coerce
142,"If anything, Burkina Faso and some other countries have found themselves increasingly embroiled in the cold war rivalry that has been reignited by the Ukraine conflict, as Russia seeks to expands its influence in the region at the expense of France, which has retained close economic, military and cultural ties to many of its former colonies in Africa.",<triplet>Russia<subj>its influence<obj>Engage In Material Cooperation
143,""" the privately-owned Wakat Sera website asked.Are military takeovers on the rise in Africa?Why African states are buying Turkish dronesHow Russia has outflanked Ukraine in AfricaWhy France faces so much anger in West Africa</Text></Article><Article author=""By Frances Mao""><Text>Indonesians are demanding answers after a football match between two rival clubs turned into one of the worst disasters in the sport's history.On Saturday night, thousands of fans rushed onto the pitch after their home team lost a game at Kanjuruhan stadium in Malang, East Java.",<triplet>France<subj>so much anger<obj>Consult <triplet>Indonesians<subj>answers<obj>Demand
144,"""I can only mention a terrifying scenario,"" Sergio Silva, a Portuguese star for the side said.",<triplet>I<subj>a terrifying scenario<obj>Make Public Statement
145,"So extra precautions were put in place - including more security ""for preventive measures"", Maike Ira Puspita, deputy secretary-general of the Indonesian Football Association, told the BBC.They also banned visiting Persebaya fans from coming to the match, meaning it was just a home crowd - an over-capacity attendance of 42,000 people - who roared on their team on Saturday night.The FA also deployed extra police.",<triplet>The FA<subj>extra police<obj>Reduce Relations
146,"Eyewitnesses have disputed this, telling the BBC there was scuffles at half time with tensions building throughout the second half.When the game ended, Arema had lost 3-2.",<triplet>Eyewitnesses<subj>this<obj>Disapprove
147,"But recognising the situation was escalating, the team returned to the changing rooms.At some point, police began to fire tear gas into the thousands-strong crowd, volleys aimed at dispersing them.",<triplet>police<subj>tear gas<obj>Fight
148,"One eyewitness told the BBC that police fired tear gas rounds ""continuously and fast"".",<triplet>police<subj>tear gas rounds<obj>Fight
149,"Witnesses say police were unnecessarily brutal - and that along with the clouds of stinging gas, officers were beating fans with batons.The gas had an overwhelming effect - sparking a mass exodus.",<triplet>officers<subj>fans<obj>Fight
150,"They heard the roar of the crowd, the screams of distress in the corridors.",<triplet>They<subj>the roar<obj>Consult
151,""" and taped signs reading ""Kanjuruhan Massacre"" to fences.In Malang, anti-police messages have been graffitied on the Kanjuruhan stadium.On Monday, Mohammad Mahfud Mahmodin, Indonesia's minister for political, legal and security affairs, said the government was asking police to ""reveal the perpetrators involved in the crime"".",<triplet>the government<subj>police<obj>Engage In Diplomatic Cooperation
152,"He said a soldier had been seen in footage carrying out an unauthorised act, without specifying what it was.Separately, the police have announced an investigation into 18 officers who were ""holding the throwing weapons"".",<triplet>the police<subj>an investigation<obj>Make Public Statement
153,"""In many riots in football stadiums, police are accustomed to using tear gas - this is an abnormality that has been normalised,"" said Fajar Junaedi, a lecturer and football researcher at the Universitas Muhammadiyah Yogyakarta.He noted a case in 2012, where a supporter died from being tear-gassed by police and there was no follow-up investigation.Ms Puspita had earlier declined to answer the BBC's question on whether the police use of tear gas was a standard accepted procedure in the Liga.She stressed the actions organisers had taken earlier in the year to help teams manage crowds, including security workshops for first league clubs and coordination with police.",<triplet>He<subj>a case<obj>Make Public Statement <triplet>She<subj>the actions<obj>Make Public Statement <triplet>teams<subj>crowds<obj>Engage In Material Cooperation
154,The polls released a day before the elections had predicted a 14 percentage point gap between Lula and Bolsonaro.,<triplet>the elections<subj>a 14 percentage point gap<obj>Make Public Statement
155,"In the past few weeks, there had been a concerted effort by his supporters to try and encourage wavering voters to choose Lula, to end the Bolsonaro presidency promptly.Lula and Bolsonaro to face run-off in BrazilWhy Brazil's election matters so much to the US'Our candidate isn't perfect, but he beats the alternative'The show of strength from the right - not just from Bolsonaro but prominent Bolsonaristas who were also elected to congress and as state governors - has taken people by surprise.",<triplet>Lula<subj>run-off<obj>Consult <triplet>he<subj>the alternative'The show<obj>Fight
156,We have to rethink how we are failing to measure the true reach of Bolsonarism in daily life across Brazil.,<triplet>we<subj>the true reach<obj>Make Public Statement
157,"""But others who support the president threaten to take a more violent approach.""",<triplet>who<subj>the president<obj>Engage In Diplomatic Cooperation
158,"If France wants to lead Europe to a new era of military self-reliance, how come its contribution to the war effort in Ukraine is so small?That is the awkward question being posed by some of the country's top strategic thinkers, who are pushing President Emmanuel Macron to make an urgent decision on more arms to Kyiv.Recent analysis conducted on the ground in Poland and Ukraine shows that the French share of foreign arms deliveries is less than 2%, way behind the US on 49%, but also behind Poland (22%) and Germany (9%).",<triplet>who<subj>President Emmanuel Macron<obj>Demand
159,"Its relative absence in Ukraine undermines its bid for leadership in the cause of European defence.Already many countries of eastern Europe are wary of President Macron, who they believe was far too indulgent towards Russia's Vladimir Putin in the first months of the war.",<triplet>Its relative absence<subj>its bid<obj>Reduce Relations
160,"But if you want joint procurement, you have to demonstrate to other countries that you have the same vision about our common security,"" he says.""",<triplet>you<subj>joint procurement<obj>Demand
161,"""The 36-year-old Swedish climber and adventure athlete, Maria Granberg, who attended Hilaree Nelson's funeral, described her as a trailblazer and a ""curious, committed, rare and resilient spirit"" who was a role model for younger women.""",<triplet>The 36-year-old Swedish climber<subj>her<obj>Make Public Statement
162,"""Hilaree Nelson carried out more than 40 expeditions in 16 countries, from the high Himalayas to one of the most remote mountains in Myanmar, and also Antarctica, where in 2020 she climbed the continent's two highest peaks - and skied down both.Billi Bierling, who heads the Himalayan database - keeping records of all expeditions on the Nepalese Himalayas - met Ms Nelson after her record-breaking ski descent from Lhotse in 2018.""",<triplet>who<subj>the Himalayan database - keeping records<obj>Engage In Material Cooperation
163,"In fact, on the same day that the couple reached the summit there was another avalanche that killed one Sherpa and injured more than a dozen other climbers.Jim Morrison got down safely, though, after seeing Hilaree Nelson swept away, and was one of those who found her body on Wednesday.The outpouring of grief seen among the mountaineering community is a sign of how badly it has been rocked by her death, Ms Bierling says.",<triplet>that<subj>one Sherpa<obj>Fight
164,"""</Text></Article><Article author=""By Orla Guerin""><Text>As Russia's Vladimir Putin announces the annexation of swathes of sovereign Ukrainian territory, issues nuclear threats and mobilises hundreds of thousands of reservists, the response from Ukrainian forces on the eastern front is unchanged - they will fight for every last inch of soil.We travel to front-line positions in the city of Bakhmut in Donetsk - one of the four regions which President Putin is now illegally claiming as his own.","<triplet>Russia's Vladimir Putin<subj>the annexation<obj>Make Public Statement <triplet></Text></Article><Article author=""By Orla Guerin""><Text<subj>nuclear threats<obj>Engage In Material Cooperation <triplet>President Putin<subj>which<obj>Disapprove"
165,"All the while, the shelling is constant - part of war's familiar soundscape.But when we reach the front-line troops, inside a battle-scarred building, we hear something else - the crackle of small arms fire.",<triplet>we<subj>something<obj>Consult
166,In the battle for Bakhmut they have faced a seemingly endless supply of Russian fighters.,<triplet>they<subj>a seemingly endless supply<obj>Consult
167,"Having failed to fully capture Donbas, he has annexed both regions.As he tries to conquer Bakhmut - once home to about 70,000 people - the city has been bled of life.Downtown we see a large apartment block with the centre gouged out by an airstrike three months ago.",<triplet>he<subj>both regions<obj>Coerce
168,"It looks abandoned, but my colleague hears a woman's cry inside the building.We call out, and Lyudmila appears from behind the plastic sheeting that covers her window on the second floor.",<triplet>my colleague<subj>a woman's cry<obj>Consult
169,"""They bombard us.",<triplet>They<subj>us<obj>Fight
170,Ukrainian forces are blocking the Russian advance.,<triplet>Ukrainian forces<subj>the Russian advance<obj>Coerce
171,We manage a sharp left turn and follow another route out.Many battles are still raging in Ukraine.,<triplet>We<subj>a sharp left turn<obj>Engage In Material Cooperation
172,"Governor Ron DeSantis - who called Ian a ""500-year flood event"" - said that the storm may well have ""changed the character of our state"".",<triplet>who<subj>Ian<obj>Consult
173,"State and federal officials have promised millions of dollars in relief funds, but many people on the ground remain sceptical of how - and whether - it will reach them.",<triplet>State and federal officials<subj>millions<obj>Intend
174,"Across damaged parts of western Florida, the BBC saw people beginning to clear debris from their homes and businesses, sweeping away palm fronds and parts of shattered houses.",<triplet>people<subj>debris<obj>Yield
175,"We counted almost as many dogs as people - though the population was around 20,000 before the war.The handful of civilians we met seem shell-shocked by months of bombardment, and uncertain their ordeal is over.The only surge of life was a convoy of Ukrainian troops riding high on top of armoured personnel carriers, waving and cheering, as they headed out of town, along a road bordered by pine forest.They roared past evidence of the human cost of Russia's defeat.The bodies of five dead Russian soldiers lay near each other, now bloated, and contorted by death, but once somebody's husband or somebody's son.",<triplet>We<subj>almost as many dogs<obj>Make Public Statement
176,"Just last Friday he announced to the world he was annexing four Ukrainian regions, including Donetsk, where Lyman is located.",<triplet>he<subj>four Ukrainian regions<obj>Coerce
177,"""While deprived of school, Radion has learnt the lessons of war.",<triplet>Radion<subj>the lessons<obj>Consult
178,""" she beseeched us. """,<triplet>she<subj>us<obj>Appeal
179,"CCCP"" is daubed on a closed shop front - the Cyrillic letters for USSR, the Union of Soviet Socialist Republics.Much as President Putin may wish to resurrect the Soviet Union of his youth, the ruins of Lyman stand as testament to his failure.Ukraine now has momentum and knows it must move fast, Western weapons supplies permitting.",<triplet>President Putin<subj>the Soviet Union<obj>Intend
180,"He claimed the Russians had killed about 130 Ukrainian troops in that fighting.According to Mr Saldo, two Ukrainian battalions tried to reach the Kakhovka hydroelectric station, about 70km (44 miles) east of Kherson.",<triplet>the Russians<subj>about 130 Ukrainian troops<obj>Fight
181,"The Ukrainian advance is targeting supply lines for as many as 25,000 Russian troops on the west bank of the Dnipro, Reuters news agency reports.Meanwhile, in the east, Kyiv's troops have continued an advance that has made inroads into Luhansk, a province annexed by Moscow last week and previously under almost complete Russian control.",<triplet>The Ukrainian advance<subj>supply lines<obj>Fight
182,"On Saturday, Ukrainian forces recaptured the important hub town of Lyman in the east, near the Luhansk regional border.",<triplet>Ukrainian forces<subj>the important hub town<obj>Fight
183,Russia's military had turned Lyman into a logistical base.A commander of Russia's proxy forces in Luhansk said Ukrainian troops had pushed a few kilometres into the region before being killed.,<triplet>Ukrainian troops<subj>a few kilometres<obj>Demand
184,"Russia does not fully control any of the four regions.On Monday, Kremlin spokesperson Dmitry Peskov attracted ridicule online after he admitted that Russia was still deciding which areas it had ""annexed"", suggesting that Moscow does not know where its self-declared borders are.",<triplet>it<subj>which areas<obj>Coerce
185,"The Kremlin plans to call up about 300,000 reservists - though Mr Putin did not set an upper limit.ANALYSIS: Who is winning the war in Ukraine?ON THE GROUND: What weapons are being supplied to Ukraine?READ MORE: Full coverage of the crisis</Text></Article><Article author=""By David Gritten""><Text>Schoolgirls in Iran have been waving their headscarves in the air and chanting against clerical authorities, in an unprecedented show of support for the protests engulfing the country.Videos verified by the BBC showed demonstrations inside schoolyards and on the streets of several cities.They echoed the wider unrest sparked by the death last month of a woman who was detained for breaking the hijab law.In Karaj, girls reportedly forced an education official out of their school.Footage posted on social media on Monday showed them shouting ""shame on you"" and throwing what appear to be empty water bottles at the man until he retreats through a gate.The BBC is not responsible for the content of external sites.View original tweet on TwitterIn another video from Karaj, which is just to the west of the capital Tehran, students are heard shouting: ""If we don't unite, they will kill us one by one.""","<triplet>The Kremlin<subj>about 300,000 reservists<obj>Consult <triplet>They<subj>the wider unrest<obj>Make Public Statement <triplet>girls<subj>an education official<obj>Coerce <triplet>they<subj>us<obj>Fight"
186,"In the southern city of Shiraz on Monday, dozens of schoolgirls blocked traffic on a main road while waving their headscarves in the air and shouting ""death to the dictator"" - a reference to the Supreme Leader, Ayatollah Ali Khamenei, who has the final say on all state matters.The BBC is not responsible for the content of external sites.View original tweet on TwitterFurther protests by schoolgirls were reported on Tuesday in Karaj, Tehran and the north-western cities of Saqez and Sanandaj.A number of students were also photographed standing in their classrooms with their heads uncovered.",<triplet>dozens<subj>traffic<obj>Coerce
187,"Some were raising their middle fingers - an obscene gesture - at portraits of Ayatollah Khamenei and the founder of the Islamic Republic, Ayatollah Ruhollah Khomeini.Analysis by Rana Rahimpour, BBC PersianAfter almost three weeks of protests, it is clear that Iran's leadership is facing a serious challenge.",<triplet>Iran's leadership<subj>a serious challenge<obj>Consult
188,"It is now facing teenagers - schoolgirls who are not scared of burning photos of the supreme leader.The protests have continued despite Ayatollah Ali Khamenei's warning on Monday that they were ""riots"" orchestrated by the West.",<triplet>It<subj>teenagers - schoolgirls<obj>Consult
189,She died in hospital three days later.Her family has alleged that officers beat her head with a baton and banged her head against one of their vehicles.,<triplet>officers<subj>her head<obj>Fight
190,"The police have denied that she was mistreated and said she suffered ""sudden heart failure"".",<triplet>she<subj>sudden heart failure<obj>Assault
191,They include 63 protesters whom ethnic Baluch activists said had died in clashes in the south-eastern city of Zahedan on Friday.,<triplet>They<subj>63 protesters<obj>Yield
192,"Paris has become the latest French city to announce that it will not be setting up giant screens and fan zones for the approaching World Cup in Qatar.It cited human rights and environmental concerns in the host nation.Lille, Marseille, Bordeaux, Strasbourg and Reims are also boycotting the competition on ethical grounds.Pierre Rabadan, in charge of sport at Paris City Hall, said the fact the event was taking place in winter was also a factor in the city's decision.The movement began on Saturday after the Socialist mayor of Lille, Martine Aubry, declared that the Qatar World Cup was a ""nonsense in terms of human rights, the environment and sport"".",<triplet>It<subj>human rights<obj>Make Public Statement
193,"Like other mayors - of both left and right - she blamed concerns over workers' rights in Qatar; the alleged high number of deaths among foreign labourers; and the environmental impact of the stadiums, all equipped with outdoor air conditioning.In Marseille, there had been plans for a giant screening if France made it to the final, but that has now been cancelled.The city's Socialist mayor, Benoit Payan, said the competition ""had progressively turned itself into a human and environmental catastrophe, incompatible with the values which we expect sport - and especially football - to promote"".",<triplet>which<subj>sport - and especially football<obj>Engage In Diplomatic Cooperation
194,"The mayor of Angoulême in south-west France said his decision was as much financial as to do with human rights in Qatar.Why is the Qatar World Cup so controversial?FA criticised for 'delay' over Qatar statement""It seemed incongruous to us to risk this kind of expense at a time when we are trying to make economies to absorb the growing cost of energy,"" said Xavier Bonnefont, citing a giant screen cost of ""several tens of thousands of euros"".","<triplet>Qatar statement""It<subj>this kind<obj>Threaten"
195,"""</Text></Article><Article author=""BBC News""><Text>Twitter shares have been suspended following a report that Elon Musk will proceed with a takeover of the social media platform.Mr Musk is set to buy Twitter at the original price he offered months ago before he walked away from a deal, sources told US media.Shares in Twitter were up almost 13% before trading was halted.Mr Musk was due to face Twitter in court later this month after he tried to pull out of the takeover.Mr Musk offered to pay $54.20 per share for the company in April, in a deal that valued the social media platform at $44bn.",<triplet>that<subj>the social media platform<obj>Engage In Diplomatic Cooperation
196,"But he balked at the deal just a few weeks later, citing concerns that the number of bots on the platform was higher than Twitter claimed.Twitter denied the accusations and sued Mr Musk to force the deal to go through.The back-and-forth came amid a sharp downturn in the value of technology stocks, including Tesla, the electric car company that Mr Musk leads and is the base of much of his wealth.",<triplet>Mr Musk<subj>the deal<obj>Coerce
197,"Twitter accused Mr Musk of wanting out because he was worried about the price.The fight between Mr Musk and Twitter, which was scheduled to go to trial 17 October, had ensnarled many of the biggest names in tech, as lawyers for the two companies demanded communications about the deal.Mr Musk, who could have paid a $1bn break-up fee to walk away from the deal, was set to be interviewed ahead of the trial this week.Wedbush Securities analyst Dan Ives said Mr Musk's chance of winning was ""highly unlikely"".",<triplet>lawyers<subj>communications<obj>Demand
198,"In doing so he has argued that Twitter is full of bots.He has said on multiple occasions that Twitter may have many times more fake accounts than it admits to.By making these claims he has helped to tarnish the reputation of the company.Advertisers are nervous - they want to buy ads that are seen by humans, with wallets, not bots.So for Elon Musk to then offer to buy the company again, at the initial price, seems bizarre.Twitter is reportedly looking at Mr Musk's offer closely.",<triplet>he<subj>the reputation<obj>Assault
199,"Police are now looking for the alleged killer.Despite a lack of evidence, charms are used by some in Nigeria who want protection against bad luck.There have been several reports of people being killed after testing ""bullet-proof"" charms and medicines.It is not clear why the two brothers went to get protection.Yusuf Abubakar is said to have died on the spot after the shooting while his older brother escaped into the bushes, police say.The two brothers were the sons of a hunter.Police have urged parents ""to monitor the activities of their children and avoid doing certain unsavoury activities"".",<triplet>who<subj>protection<obj>Demand <triplet>Police<subj>parents<obj>Appeal
200,"The Russian authorities in Crimea, which Moscow annexed from Ukraine in 2014, have fined a local beauty queen for singing a Ukrainian song.Olga Valeyeva was accused of discrediting Russia's military and promoting extremist symbols after a video showed her singing Red Viburnum.The 19th Century military march is popular among Ukrainian nationalists.Valeyeva, who said she had been unaware of the song's associations, was fined 40,000 roubles (£609; $684).","<triplet>Moscow<subj>which<obj>Coerce <triplet>The Russian authorities<subj>a local beauty queen<obj>Coerce <triplet>40,000 roubles<subj>Valeyeva<obj>Coerce"
201,"Ukraine claims responsibility for Crimea blasts </Text></Article><Article author=""By Merlyn Thomas""><Text>An ex-US marine has been sentenced to four and a half years in Russian prison for kicking a police officer while drunk.Police removed Robert Gilman from a train after complaints from fellow passengers in January.",<triplet>Ukraine<subj>responsibility<obj>Disapprove <triplet>Police<subj>Robert Gilman<obj>Coerce
202,"Another ex-marine, Trevor Reed, was freed in April in a prisoner swap after being found guilty of violence against a police officer on a night out in Russia.And another former US marine, Paul Whelan, is serving 16 years for spying charges after a short trial was conducted entirely behind closed doors.He maintains his innocence, and describes himself the victim of ""greasy, slimy Russian politics"".",<triplet>another former US marine<subj>16 years<obj>Engage In Material Cooperation <triplet>the victim<subj>himself<obj>Make Public Statement
203,"It is unclear how long she will spend behind bars, as the US and Russia have reportedly discussed a prisoner swap involving Russian arms trafficker, Viktor Bout.",<triplet>the US<subj>a prisoner swap<obj>Consult
204,"Known as the Queen of Country, her songs were rooted in real-life experience, most notably on the autobiographical Coal Miner's Daughter.Other hits included Don't Come Home A-Drinkin', Honky Tonk Girl and the feminist anthem, The Pill.Lynn's family said she died on Tuesday at her home in Tennessee.",<triplet>Other hits<subj>Honky Tonk Girl<obj>Yield
205,People all over this holler can hear you.,<triplet>People<subj>you<obj>Consult
206,"A month later, they married and moved to Custer, Washington, where they raised four children.Her husband, whom she called ""Doo"" or ""Doolittle,"" urged her to sing professionally and bought her a $17 (£15) Sears guitar, with which she started a band, Loretta and the Trailblazers, that also featured her brother Jay Lee Webb.By 1960, she had signed a contract with Zero Records and released her debut single, I'm a Honky Tonk Girl.",<triplet>she<subj>whom<obj>Consult <triplet>Her husband<subj>her<obj>Appeal
