,text,label
634,"Several thousand Palestinians marched in Gaza City for a ""day of rage"" on Wednesday, the original target date to protest the Israeli leader's plan to annex parts of the occupied West Bank, one of several demonstrations that were expected in Palestinian areas.",<triplet> Several thousand Palestinians <subj> Gaza City <obj> Protest
635,"The European Union believes that the amendment to the Russian Constitution on presidential terms is Moscow’s domestic affair, Moscow’s's Permanent Representative to The European Union Vladimir Chizhov told TASS.",<triplet> Moscow’s's Permanent Representative <subj> TASS <obj> Make Public Statement <subj> Moscow’s domestic affair <obj> Make Public Statement
636,"""The European Union stated that The European Union's position was outlined rather clearly that the issue which is brought to the forefront by Western media, namely the issue on presidential terms, is Moscow’s domestic affair,"" said Chizhov, who voted on the amendment to the key law at the Russian Embassy in BRUSSELS.",<triplet> Chizhov <subj> The European Union's position <obj> Make Public Statement <subj> Moscow’s domestic affair <obj> Make Public Statement
637,"Read more: Former the UK's consulate worker says A former employee of the UK's Hong Kong consulate who alleged he was tortured in China was tortured in China A former employee of the UK's Hong Kong consulate who alleged he was tortured in China, says A former employee of the UK's Hong Kong consulate who alleged he was tortured in China believes it is too dangerous for A former employee of the UK's Hong Kong consulate who alleged he was tortured in China to return to Hong Kong, fearing A former employee of the UK's Hong Kong consulate who alleged he was tortured in China may be arrested and taken to China once more.",<triplet> Former the UK's consulate worker <subj> China <obj> Make Public Statement
638,"""They didn't keep Ms Guillen's sister, Lupe Guillen's sister safe,"" Private First Class Vanessa Guillen, 20's sister, Lupe Guillen, said.","<triplet> ,"" Private First Class Vanessa Guillen <subj> Lupe Guillen's sister <obj> Make Public Statement"
639,"Claudia Mo, an opposition lawmaker in Hong Kong, said the aim of China's national security legislation was to ""stun Hong Kong into nothingness"".",<triplet> Claudia Mo <subj> Hong Kong <obj> Make Public Statement
640,"incumbent Uhuru Kenyatta warned void election?The brave judge who made Kenyan historyFriday's events as they happened Chief Justice David Maraga that as last month's presidential election had been annulled Raila Odinga, Mr Kenyatta's opponent, was now the president again, not president-elect.",<triplet> incumbent Uhuru Kenyatta <subj> Mr Kenyatta's opponent <obj> Threaten
641,"void election?The brave judge who made Kenyan historyFriday's events as they happened Chief Justice David Maraga should know that void election?The brave judge who made Kenyan historyFriday's events as they happened Chief Justice David Maraga is now dealing with incumbent Uhuru Kenyatta,"" incumbent Uhuru Kenyatta said. """,<triplet> incumbent Uhuru Kenyatta <subj> Chief Justice David Maraga <obj> Make Public Statement
642,"Marietje Schaake, the head of the EU Observer Mission said international monitors from the EU, the African Union and the US had at the time pointed to irregularities and encouraged the Kenyan authorities to deal with irregularities.",<triplet> Marietje Schaake <subj> the Kenyan authorities <obj> Make Public Statement
643,"void election?The brave judge who made Kenyan historyFriday's events as they happened Chief Justice David Maraga said it best in void election?The brave judge who made Kenyan historyFriday's events as they happened Chief Justice David Maraga's opening statement: ""The greatness of a nation lies in a nation's fidelity to the constitution and the strict adherence to the rule of law. """,<triplet> Chief Justice David Maraga <subj> Kenyan historyFriday's events <obj> Make Public Statement
644,"ANC urges SOEs not to add to SA's unemployment figures ANC said that while the aviation sector around the globe was facing challenges, the government must ensure that restructuring minimised job losses there and in other sectors.",<triplet> ANC <subj> SOEs <obj> Appeal
645,"Harvey Weinstein, still faces trial on rape and sexual assault charges in Los Angeles.",<triplet> Harvey Weinstein <subj> Los Angeles <obj> Consult
646,"“Energy Minister Yuval Steinitz, a member of Prime Minister Benjamin Netanyahu’s right-wing Likud party think that Israeli annexation in the occupied West Bank will happen in the coming weeks or months, but Energy Minister Yuval Steinitz, a member of Prime Minister Benjamin Netanyahu’s right-wing Likud party am not versed in the details,” Energy Minister Yuval Steinitz, a member of Prime Minister Benjamin Netanyahu’s right-wing Likud party, said about Israeli annexation in the occupied West Bank on Israel Radio.",<triplet> Israeli annexation <subj> Israeli annexation <obj> Make Public Statement
647,"An aide to Prime Minister Benjamin Netanyahu’s said talks with Washington - Israel's main ally - were continuing and that Prime Minister Benjamin Netanyahu’s had consulted Israeli defence officials on Wednesday, with more discussions to be held “in the coming days”.",<triplet> Prime Minister Benjamin Netanyahu <subj> Israeli defence officials <obj> Consult
648,"“Energy Minister Yuval Steinitz, a member of Prime Minister Benjamin Netanyahu’s right-wing Likud party think that Israeli annexation in the occupied West Bank will happen in the coming weeks or months, but Energy Minister Yuval Steinitz, a member of Prime Minister Benjamin Netanyahu’s right-wing Likud party am not versed in the details,” Energy Minister Yuval Steinitz, a member of Prime Minister Benjamin Netanyahu’s's right-wing Likud party, said about Israeli annexation in the occupied West Bank on Israel Radio.",<triplet> Israeli annexation <subj> Israeli annexation <obj> Make Public Statement
649,"France’s foreign minister, Jean-Yves Le Drian, told French parliament that “an annexation decision could not be left without consequences”.",<triplet> France’s foreign minister <subj> French parliament <obj> Make Public Statement
650,"The world is changing, and going forward,"" Actor told AFP. """,<triplet> Actor <subj> AFP <obj> Make Public Statement
651,Liverpool manager Jurgen Klopp promises to 'attack' Premier League title not defend Premier League title Liverpool manager Jurgen Klopp says Liverpool manager Jurgen Klopp's side will not rest on his side's laurels next season after ending a 30-year wait to win Premier League title.,<triplet> Liverpool manager Jurgen Klopp <subj> Premier League title <obj> Make Public Statement
652,"As police in Hong Kong arrested about 370 people under the new laws, Prime Minister Boris Johnson told the Commons on Wednesday afternoon that Britain would honour Britain's promise to offer citizenship to more than 3 million Hong Kongers.",<triplet> Prime Minister Boris Johnson <subj> the Commons <obj> Make Public Statement <triplet> Britain <subj> Britain's promise <obj> Engage In Diplomatic Cooperation
653,"Claims that turnout was artificially boosted""We look at neighbouring regions, and anomalies are obvious — there are regions where turnout is artificially [boosted], there are regions where turnout is more or less real,"" Grigory Melkonyants, co-chair of the independent election monitoring group Golos, told The Associated Press.",<triplet> Grigory Melkonyants <subj> The Associated Press <obj> Make Public Statement
654,"President Vladimir Putin allies accuse Canada of interfering with Russia's gay marriage voteIn Moscow, several activists briefly lay on Red Square, forming the number ""2036"" with several activists's bodies in protest before police stopped several activists.",<triplet> President Vladimir Putin allies <subj> Canada <obj> Disapprove
655,"Turkey's accuses Democratic Society Congress - an assembly of representatives from civil society organisations, political parties, lawyers, and human rights defenders of being linked to the militant Kurdish PKK group which has waged an insurgency in Turkey's for over three decades, costing more than 40,000 lives.",<triplet> Turkey <subj> Democratic Society Congress <obj> Disapprove
656,"However, that one-off visit was not expected to end Mum's protest, Mum's lawyer Reyhan Yalcindag told the BBC.",<triplet> Mum's lawyer <subj> Mum's protest <obj> Make Public Statement
657,"Ellen Ngwenia, a pre-school teacher in Epworth, told the BBC: ""Ellen Ngwenia, a pre-school teacher in Epworth'm not afraid to protest, because we are hungry. """,<triplet> Ellen Ngwenia <subj> the BBC <obj> Make Public Statement
658,"Ellen Ngwenia, a pre-school teacher in Epworth accuses the opposition MDC party of using protests for political means.",<triplet> Ellen Ngwenia <subj> the opposition MDC party <obj> Disapprove
659,"Party official Morgen Komichi dismissed Mr Mnangagwa, 76,'s announcement of an investigation into security forces, saying: ""the opposition MDC party don't trust Mr Mnangagwa, 76,'s word.","<triplet> Party official Morgen Komichi <subj> Mr Mnangagwa, 76,'s announcement <obj> Disapprove"
660,"MDC leader Nelson Chamisa told the BBC there was ""no justification whatsoever of having soldiers with live ammunition, with guns, machine guns, AK47 on the streets, beating up citizens"".",<triplet> MDC leader Nelson Chamisa <subj> the BBC <obj> Make Public Statement
661,"Prime Minister Narendra Modi's told the Swarajya magazine in July 2018: ""Maoist violence has the decrease in fatalities by 20% in the affected states with a concomitant reduction of 34% in deaths in 2017 compared to 2013. """,<triplet> Prime Minister Narendra Modi <subj> the Swarajya magazine <obj> Make Public Statement
662,"Maoist rebels, who are active in several eastern and central states, say Maoist rebels, who are active in several eastern and central states are fighting for communist rule and greater rights for tribal people and the rural poor.",<triplet> Maoist rebels <subj> communist rule <obj> Threaten <subj> communist rule <obj> Fight
663,a nine-year-old Pakistani boy said a nine-year-old Pakistani boy's family had been travelling from Lahore to a family member's wedding in a car driven by a nine-year-old Pakistani boy's father's friend when his family were stopped by police at a toll booth.,<triplet> a nine-year-old Pakistani boy <subj> Lahore <obj> Make Public Statement <triplet> a nine-year-old Pakistani boy's family <subj> Lahore <obj> Consult
664,"Shaukat Javed, a former chief of Punjab police, told The BBC that the policemen who carried out the operation had ""acted irresponsibly and beyond the officers's powers. """,<triplet> Shaukat Javed <subj> The BBC <obj> Make Public Statement
665,"Gigi Wu's first did so after losing a bet several years ago, Gigi Wu's told FTV News last year, but continued after realising the posts would draw more attention to the practice of hiking.",<triplet> Gigi Wu <subj> FTV News <obj> Make Public Statement
666,"""Gigi Wu's've hiked more than 100 peaks [in four years],"" Gigi Wu's told FTV News then.",<triplet> Gigi Wu <subj> FTV News <obj> Make Public Statement
667,US will seek extradition of Huawei CFO from Canada US has accused Meng Wanzhou of misrepresenting Huawei CFO's links to a firm that tried to sell equipment to Iran despite US sanctions.,<triplet> US <subj> Meng Wanzhou <obj> Disapprove
668,US has accused Meng Wanzhou of misrepresenting Huawei CFO's links to a firm that tried to sell equipment to Iran despite US sanctions.,<triplet> US <subj> Meng Wanzhou <obj> Disapprove
669,“The US Justice Department greatly appreciate Canada's continuing support of our mutual efforts to enforce the rule of law. ”,<triplet> The US Justice Department <subj> Canada's continuing support <obj> Engage In Diplomatic Cooperation
670,"Canada has not asked US to drop US's bid to have Meng Wanzhou extradited, Foreign Minister Chrystia Freeland told Bloomberg TV in an interview.",<triplet> Foreign Minister Chrystia Freeland <subj> US's bid <obj> Make Public Statement
671,"China’s would “respond” to US actions, foreign ministry spokesperson Hua Chunying said on Tuesday, when asked whether China’s would retaliate against US if Meng Wanzhou was extradited.",<triplet> foreign ministry spokesperson Hua Chunying <subj> US actions <obj> Make Public Statement
672,"“China’s’ve talked about it with Germany because China’s have a good relationship with Germany and China’s's European partners generally, and Germany is having some deliberations of Germany's own too,” Foreign Minister Chrystia Freeland said on Tuesday, regarding possible curbs on Huawei CFO access to 5G networks.",<triplet> China <subj> Germany <obj> Make Public Statement
673,"""Cele says that since Cele's appointment last year, Cele has visited Cape Town more than any other area and despite what critics have said, Cele claims there are more police resources in the Cape Metro than in any other region in South Africa.",<triplet> Cele <subj> Cape Town <obj> Consult
674,"Following The Chinese model featured in a Dolce &amp; Gabbana ad campaign accused of racism's statement on Chinese social media network Weibo, the debate has flared up again with some people saying some people hope that The Chinese model featured in a Dolce &amp; Gabbana ad campaign accused of racism can continue The Chinese model featured in a Dolce &amp; Gabbana ad campaign accused of racism's career as a model and that some people understand The Chinese model featured in a Dolce &amp; Gabbana ad campaign accused of racism's hands were tied working with Dolce &amp; Gabbana In a long post on Monday, The Chinese model featured in a Dolce &amp; Gabbana ad campaign accused of racism said that usually working for an international brand like Dolce &amp; Gabbana would be an exciting career step but that in this case ""it nearly killed off The Chinese model featured in a Dolce &amp; Gabbana ad campaign accused of racism's modelling career"".",<triplet> The Chinese model <subj> The Chinese model <obj> Make Public Statement
675,Dolce &amp; Gabbana was forced to cancel the fashion show in Shanghai and Dolce &amp; Gabbana's products were removed from several Chinese online retailers.,<triplet> several Chinese online retailers <subj> Gabbana's products <obj> Coerce
676,The Australian government says The Australian government is investigating reports a Chinese-Australian writer has gone missing in China.,<triplet> a Chinese-Australian writer <subj> China <obj> Consult
677,Sydney academic Feng Chongyi said Sydney academic Feng Chongyi feared that a Chinese-Australian writer had been detained by Chinese authorities.,<triplet> Sydney academic Feng Chongyi <subj> a Chinese-Australian writer <obj> Make Public Statement
678,"""a Chinese-Australian writer's friends, family, Sydney academic Feng Chongyi - we have been trying to contact a Chinese-Australian writer and his wife, Chinese national Yuan Rui Juan these past four days and we all [failed],"" Sydney academic Feng Chongyi told the BBC's.",<triplet> Sydney academic Feng Chongyi <subj> a Chinese-Australian writer <obj> Make Public Statement <subj> Sydney academic Feng Chongyi <obj> Make Public Statement
679,"""her husband was not willing to take An Indian woman who defied a historic ban to enter a prominent temple in the southern state of Kerala's home, while An Indian woman who defied a historic ban to enter a prominent temple in the southern state of Kerala kept insisting that An Indian woman who defied a historic ban to enter a prominent temple in the southern state of Kerala would go wherever her husband went,"" superintendent Prateesh Kumar, told BBC Hindi's.",<triplet> An Indian woman <subj> BBC Hindi <obj> Make Public Statement
680,"""An Indian woman who defied a historic ban to enter a prominent temple in the southern state of Kerala's students and colleagues have been very cooperative,"" An Indian woman who defied a historic ban to enter a prominent temple in the southern state of Kerala told BBC Hindi's in an earlier interview.",<triplet> An Indian woman <subj> BBC Hindi <obj> Make Public Statement
681,But when An Indian woman who defied a historic ban to enter a prominent temple in the southern state of Kerala first returned home from hiding An Indian woman who defied a historic ban to enter a prominent temple in the southern state of Kerala told police An Indian woman who defied a historic ban to enter a prominent temple in the southern state of Kerala's mother-in-law beat An Indian woman who defied a historic ban to enter a prominent temple in the southern state of Kerala.,<triplet> An Indian woman <subj> An Indian woman <obj> Assault
682,"An Indian woman who defied a historic ban to enter a prominent temple in the southern state of Kerala's community was also opposed to women entering the Sabarimala shrine,"" Prasad Amore, an activist and friend who had campaigned for women's right to enter the Sabarimala shrine, told BBC Hindi's.",<triplet> Prasad Amore <subj> BBC Hindi <obj> Make Public Statement
683,Australian consular officials are urgently seeking to visit Chinese-Australian writer Yang Hengjun in detention in Beijing after Chinese officials confirmed Chinese officials had arrested Chinese-Australian writer Yang Hengjun in detention in Beijing.,<triplet> Australian consular officials <subj> Chinese-Australian writer Yang Hengjun <obj> Consult
684,Serena got a little bit shaky in the end so Pliskova took Pliskova's chances and Pliskova won.,<triplet> Pliskova <subj> Pliskova's chances <obj> Coerce
685,"Focusing instead on a pro-business message at the World Economic Forum (WEF) annual meeting, Far-right Bolsonaro told Far-right Bolsonaro's well-heeled audience that Far-right Bolsonaro was determined to open up Brazil's economy, slash red tape and lower taxes.",<triplet> Far-right Bolsonaro <subj> Far-right Bolsonaro's well-heeled audience <obj> Make Public Statement
686,"It was up to the company bosses present in Davos to push back and ""actually prioritise the Amazon rainforest and reducing deforestation over the company bosses present in Davos's short-term business interest"", Greenpeace executive director Jennifer Morgan told AFP, ""because the Amazon rainforest is a fundamental part of how the whole planet works"".",<triplet> Greenpeace executive director Jennifer Morgan <subj> AFP <obj> Make Public Statement
687,"Khato Civils's Mongezi Mnyani said: ""Khato Civils received this letter late yesterday and Khato Civils referred this letter to Khato Civils's lawyers.",<triplet> Khato Civils <subj> Khato Civils's lawyers <obj> Make Public Statement
688,"On Monday, China reported China's weakest annual growth in nearly three decades, hurt by rising US tariffs, and the International Monetary Fund cited the row in downgrading the International Monetary Fund's global 2019 outlook for the second time in three months.",<triplet> China <subj> China's weakest annual growth <obj> Make Public Statement
689,"The US Secretary of State also said that talks were needed with Russia to prevent nuclear proliferation, calling for Moscow to change Moscow's “outlook and behaviour”, and denied Washington had turned isolationist.",<triplet> The US Secretary <subj> Russia <obj> Make Public Statement
690,Timothy Omotoso was arrested at Port Elizabeth International Airport in 2017.,<triplet> Port Elizabeth International Airport <subj> Timothy Omotoso <obj> Coerce
691,"""WATCH: DA says billboard not going anywhere(Edited by Mihlali Ntsabo)</Text></Article><Article url=""https://ewn.co.za/2019/01/23/ramaphosa-looks-to-convince-wef-delegates-sa-open-for-business"" paper=""ewn""><Text>Ramaphosa looks to convince WEF delegates that SA open for business Ramaphosa is attending the forum in Davos together with the Ministers of Finance and International Relations to strengthen partnerships for economic growth in South Africa.",<triplet> Ramaphosa <subj> WEF delegates <obj> Consult
692,"While Jennifer Siebel Newsom was unavailable for comment, Jennifer Siebel Newsom's communications director, Hannah Milgrom, told CBC the ""first partner"" decision was a natural step given Jennifer Siebel Newsom's activism on gender issues.",<triplet> Jennifer Siebel Newsom's communications director <subj> CBC <obj> Make Public Statement <subj> Jennifer Siebel Newsom's activism <obj> Make Public Statement
693,"Perhaps Jennifer Siebel Newsom's decision could benefit Jennifer Siebel Newsom's husband's political image, Press)Melissa Haussman, a professor at Carleton University who specializes in U. S. politics, and in gender studies, noted.",<triplet> Jennifer Siebel Newsom's decision <subj> Jennifer Siebel Newsom's husband's political image <obj> Engage In Material Cooperation
694,Venezuela has signalled Venezuela's strong backing for the opposition-run Congress.,<triplet> Venezuela <subj> Venezuela's strong backing <obj> Express Intend to Cooperate
695,"Venezuelan Vice-President Delcy Rodriguez dismissed US Vice-President Mike Pence's intervention, reportedly telling a news conference ""Yankee go home"".",<triplet> Venezuelan Vice-President Delcy Rodriguez <subj> US Vice-President Mike Pence's intervention <obj> Disapprove
696,"The World Economic Forum's annual meeting was originally expected to see China, Europe hold contacts on trade, but that was before the White House cancelled the US delegation's trip due to the government shutdown in Washington.",<triplet> the White House <subj> the US delegation's trip <obj> Consult
697,"Spanish Prime Minister Pedro Sanchez, who was thrust unexpectedly to power in June after a parliamentary vote of no confidence in his predecessor will meet with top executives from US tech giants, including Sheryl Sandberg of Facebook, with Madrid's controversial decision to tax Silicon Valley on sales certain to be on the agenda.",<triplet> Spanish Prime Minister Pedro Sanchez <subj> Madrid's controversial decision <obj> Consult
698,"Tonga country profile ""Tonga Cable've been informed that 80% of Tonga Cable's international traffic is from social media,"" Tonga Cable director Paula Piukala told Radio New Zealand.",<triplet> Tonga Cable director Paula Piukala <subj> Radio New Zealand <obj> Make Public Statement
699,"""Tonga Cable may block Facebook, YouTube and stuff like that in the meantime so that Tonga Cable can maximise the small bandwidth that Tonga Cable have from satellite on what is important to Tonga. """,<triplet> Tonga Cable <subj> Facebook <obj> Threaten
700,"""The problem's a reality check - people suddenly realise how dependent people've become on the internet and how much is linked to the internet working,"" Mary Lyn Fonua, editor of the online news service Matangi Tonga, told the BBC.",<triplet> Mary Lyn Fonua <subj> the BBC <obj> Make Public Statement
701,"Robert Jackson, who served as a senior policy advisor to prime ministers Pierre Trudeau and John Turner said an election would likely be called and Robert Jackson, who served as a senior policy advisor to prime ministers Pierre Trudeau and John Turner would that request the Governor General to dissolve Congress.",<triplet> Robert Jackson <subj> Congress <obj> Consult
702,"But recent polling indicates that most Americans blame U. S. President Donald Trump and the Republicans for the current stalemate, and Democrats say Democrats won't negotiate until U. S. President Donald Trump reopens the federal government.",<triplet> most Americans <subj> U. S. President Donald Trump <obj> Disapprove
703,"""students at the downtown Los Angeles high school where he teaches English're bored,"" Kelly Maloney said of Kelly Maloney's 12th grade pupils.",<triplet> Kelly Maloney <subj> Kelly Maloney's 12th grade pupils <obj> Make Public Statement
704,"China blasts US 'bullying' with Huawei CFO extradition bid US faces a 30 January deadline to file an extradition request for Huawei chief financial officer Meng Wanzhou, whose arrest last month sparked diplomatic tensions.",<triplet> China <subj> US <obj> Fight
705,"China, which has defended both Huawei CFO and Huawei chief financial officer Meng Wanzhou, whose arrest last month sparked diplomatic tensions since Huawei CFO's arrest, criticised Huawei CFO extradition bid as without ""legitimate reason"" and ""not in conformity with international law"".",<triplet> China <subj> Huawei CFO extradition bid <obj> Disapprove
706,"Two Canadians have since been detained in China on national security grounds, in what is thought to be retaliation for the CFO's arrest.",<triplet> China <subj> Two Canadians <obj> Coerce
707,"Bloem, who is now a spokesperson for the Congress of the People (Cope), says the Department of Correctional Services's contracts with Bosasa and Bosasa's subsidiary Sondolo IT were repeatedly questioned by Parliament’s Correctional Services Oversight Committee.",<triplet> Bloem <subj> Parliament’s Correctional Services Oversight Committee <obj> Make Public Statement
708,"WATCH: Agrizzi’s continues testimony at Zondo Commission(Edited by Zamangwane Shange)</Text></Article><Article url=""https://ewn.co.za/2019/01/23/malema-calls-on-ramaphosa-to-act-against-anc-mps-implicated-in-zondo-inquiry"" paper=""ewn""><Text>Malema calls on Ramaphosa to act against ANC MPs implicated at Zondo inquiry The EFF says if ANC MPs implicated at Zondo inquiry The EFF fail to resign, The EFF’re giving Ramaphosa up to the end of January to act against ANC MPs implicated at Zondo inquiry The EFF.",<triplet> Malema <subj> ANC MPs <obj> Make Public Statement <triplet> The EFF’re <subj> Ramaphosa <obj> Engage In Material Cooperation
709,Picture: Refilwe Pitjeng/EWNState CaptureAfrican National Congress ANCPresident Cyril RamaphosaJulius MalemaEconomic Freedom FightersZondo commission of inquiryZondo commissionBosasaAngelo AgrizziNomvula Mokonyane Email PrintTweetShareBonga Dlulane | 23 January 2019 13:16JOHANNESBURG - The EFF leader Julius Malema has called on Ramaphosa to take the country into Ramaphosa's confidence about Ramaphosa's dealings with scandal-plagued Bosasa.,<triplet> The EFF leader <subj> Ramaphosa's confidence <obj> Coerce
710,Malema says The EFF is calling on all African National Congress (ANC) officials who’ve been implicated in FightersZondo commission of inquiryZondo to resign from both Parliament and Cabinet.,<triplet> Malema <subj> all African National Congress (ANC <obj> Make Public Statement
711,Malema says that commissionBosasaAngelo AgrizziNomvula Mokonyane has been swimming in a pool of scandals throughout commissionBosasaAngelo AgrizziNomvula Mokonyane's term as a Cabinet member and if Ramaphosa has not yet acted on commissionBosasaAngelo AgrizziNomvula Mokonyane it’s because Ramaphosa too is a beneficiary of commissionBosasaAngelo AgrizziNomvula Mokonyane's corrupt activities.,<triplet> Malema <subj> commissionBosasaAngelo AgrizziNomvula Mokonyane's term <obj> Make Public Statement
712,"We've been doing that for at least 50 years,"" France's Health Minister Agnès Buzyn told AFP.",<triplet> France's Health Minister Agnès Buzyn <subj> AFP <obj> Make Public Statement
713,Maimane says Maimane’s spoken to DA youth leader Luyolo Mphithi’s and is satisfied with DA youth leader Luyolo Mphithi’s's response that there was never any wrongdoing.,<triplet> DA youth leader Luyolo Mphithi <subj> Maimane <obj> Consult
714,DA’s leader Mmusi Maimane has said it’s becoming increasingly difficult for the president to avoid DA’s earlier calls for an independent inquiry into Bosasa.,<triplet> DA’s leader <subj> DA’s earlier calls <obj> Make Public Statement
715,But ANC Chief Whip Jackson Mthembu has dismissed DA’s call for separate inquiry into Bosasa outright.,<triplet> ANC Chief Whip Jackson Mthembu <subj> DA’s call <obj> Disapprove
716,"How ruby smugglers nurtured jihadists </Text></Article><Article url=""https://ewn.co.za/2019/01/23/pope-francis-announces-japan-visit-in-november"" paper=""ewn""><Text>Pope Francis announces Japan visit in November Pope Francis has repeatedly voiced a desire to visit Japan, including most recently in September last year.",<triplet> pope <subj> japan-visit <obj> Make Public Statement
717,"Pope FrancisVatican CityPope Francis Japan visit Email PrintTweetShareAFP | 23 January 2019 15:46VATICAN CITY – Pope Francis announced on Wednesday Pope Francis will visit Japan in November, becoming the first pontiff to do so since John Paul II nearly 40 years ago.",<triplet> Pope Francis <subj> Japan <obj> Consult
718,[LISTEN] Party funding bill aims to enhance transparency - Diko Diko says the president still needs to consult the IEC and National Treasury before the IEC and National Treasury can announce when Party funding bill will come into effect.,<triplet> Diko Diko <subj> the IEC <obj> Make Public Statement
719,"CBC EXPLAINSWill Brexit be delayed?Britain's Opposition leader raises prospect of new Brexit referendumJohn McDonnell, the second most powerful figure in the Opposition Labour Party, told the BBC the amendment was sensible and the Opposition Labour Party was ""highly likely"" to back the amendment.",<triplet> McDonnell <subj> the BBC <obj> Make Public Statement
720,"As The United Kingdom's tortuous 2½-year crisis over the European Union membership approaches the United Kingdom's tortuous 2½-year crisis over EU membership's finale, the possible outcomes for the world's fifth largest economy still include a no-deal Brexit, a last-minute deal, a delay or a snap election.",<triplet> The United Kingdom's tortuous 2½-year crisis <subj> the United Kingdom's tortuous 2½-year crisis <obj> Consult
721,"""Preparing for a no-deal scenario is more important now than ever, even though I still hope that we can avoid a no-deal scenario,"" the European Union Brexit negotiator Michel Barnier told a gathering of employers and labour organizations in Brussels.",<triplet> the European Union Brexit negotiator <subj> Brussels <obj> Make Public Statement
722,"'Decision remains the same'A the Opposition Labour Party spokesperson said the Opposition Labour Party would ""look at all mechanisms to take no deal off the table and to give Parliament more of a say in this process"" and that leader Jeremy Corbyn was meeting Labour lawmaker Yvette Cooper on Wednesday to discuss the proposed amendment.",<triplet> leader Jeremy Corbyn <subj> Labour lawmaker Yvette Cooper <obj> Consult
723,"On Tuesday at a Luthuli House briefing, the African National Congress's Zizi Kodwa said the African National Congress's would not yet be acting against the African National Congress's's officials implicated at Zondo Inquiry because what’s coming out of Zondo Inquiry is not ""the gospel truth"".",<triplet> the African National Congress's Zizi Kodwa <subj> the African National Congress's's officials <obj> Make Public Statement
724,Zuma general electionsSA voter registration Email PrintTweetShareEyewitness News | 23 January 2019 15:55JOHANNESBURG - Zuma has urged young South Africans eligible to vote for the first time to register to do so during this weekend's final voter registration drive.,<triplet> Zuma <subj> young South Africans <obj> Appeal
725,"A Berlin Police spokesman told BBC News that Berlin Police ""saw the chance to help this little love story with the help of Berlin Police's Instastory"".",<triplet> A Berlin Police spokesman <subj> BBC News <obj> Make Public Statement
726,Criminal law expert Ulrich Roux think NPA’s decision to drop corruption charges against Duduzana Zuma a rational and most likely well-thought decision by NPA’s. ”,<triplet> Criminal law expert Ulrich Roux <subj> NPA <obj> Consult
727,"Meanwhile, the Organisation Undoing Tax Abuse (Outa) has criticised NPA’s's decision to withdraw corruption charges against Duduzana Zuma Speaking on the Radio 702’s Karima Brown Show, the Organisation Undoing Tax Abuse (Outa)'s head of legal affairs Stefanie Fick says South Africans deserve a better explanation.",<triplet> the Organisation <subj> NPA’s's decision <obj> Disapprove
728,"'”the IEC's chief electoral officer Sy Mamabolo says preparations are well underway at IEC's 22,925 voting stations throughout the country.","<triplet> the IEC's chief electoral officer <subj> IEC's 22,925 voting stations <obj> Make Public Statement"
729,IEC says the plan is to implement the Political Party Funding Bill in a staggered process beginning from 1 April.,<triplet> IEC <subj> the Political Party Funding Bill <obj> Make Public Statement
730,But Venezuela's's defence minister has condemned Venezuelan opposition leader Juan Guaidó.,<triplet> Venezuela's's defence minister <subj> Venezuelan opposition leader Juan Guaidó <obj> Disapprove
731,"In a statement, US President Donald Trump described President Nicolás Maduro who has overseen years of economic freefall's leadership as ""illegitimate"" and said Venezuela's's congress was the only ""legitimate branch of government"" in Venezuela's.",<triplet> US President Donald Trump <subj> President Nicolás Maduro <obj> Make Public Statement
732,"""The people of Venezuela's have courageously spoken out against President Nicolás Maduro who has overseen years of economic freefall and President Nicolás Maduro who has overseen years of economic freefall's regime and demanded freedom and the rule of law,"" US President Donald Trump's statement said.",<triplet> US President Donald Trump's statement <subj> President Nicolás Maduro <obj> Make Public Statement
733,"NUM, Numsa ‘won’t tolerate’ retrenchment of members at Eskom NUM says Eskom needs to communicate Eskom's intentions effectively.",<triplet> Eskom <subj> Eskom's intentions <obj> Consult
734,"FILE: NUM members protest outside Eskom offices in Morningside, north of Johannesburg.",<triplet> NUM members <subj> Eskom offices <obj> Protest
735,NUM Paris Mashego says Eskom needs to communicate Eskom's intentions effectively.,<triplet> NUM Paris Mashego <subj> Eskom's intentions <obj> Make Public Statement <triplet> Eskom <subj> Eskom's intentions <obj> Consult
736,And The Vatican is hosting church leaders at The Vatican next month on trying to chart a way forward for The Roman Catholic Church's.,<triplet> The Vatican <subj> The Vatican <obj> Consult
737,"No meeting with abuse survivorsVatican spokesperson Alessandro Gisotti said there were no plans for Pope Francis to meet with abuse survivors in Panama, where he is looking to leave the sex abuse scandals buffeting his papacy behind.",<triplet> Pope Francis <subj> Panama <obj> Express Intend to Cooperate <subj> Panama <obj> Consult
738,"When asked about the statement at the White House, Donald Trump said: ""Donald Trump would say Michael Cohen, the attorney who represented Donald Trump for several years,'s been threatened by the truth. """,<triplet> Donald Trump <subj> Michael Cohen <obj> Make Public Statement
739,"If Donald Trump and Michael Cohen, the attorney who represented Donald Trump for several years, discussed testimony, Trump lawyer Rudy Giuliani saysMichael Cohen, former Donald Trump lawyer, agrees to give open testimony in CongressReports earlier this week indicated Michael Cohen, the attorney who represented Donald Trump for several years, might have been limited in what Michael Cohen, the attorney who represented Donald Trump for several years, could discuss with House members.",<triplet> Michael Cohen <subj> House members <obj> Consult
