,paper,title,url
15,f24,Sweden's leader goes on charm offensive to win Turkish support for NATO membership bid,https://www.france24.com/en/europe/20221108-sweden-s-leader-goes-on-charm-offensive-to-win-turkish-support-for-nato-membership-bid
16,f24,Myanmar: The DIY weapons factories arming anti-junta fighters,https://www.france24.com/en/video/20221108-myanmar-the-diy-weapons-factories-arming-anti-junta-fighters
17,f24,The Uighur ‘influencers’ working for Beijing’s propaganda machine,https://observers.france24.com/en/asia-pacific/20221108-the-uighur-influencers-working-for-beijing-s-propaganda-machine
18,tass,"Turkey says Sweden, Finland failed to fulfill NATO bid obligations",https://tass.com/world/1533853
19,tass,"Spyware users in Europe 'sit on European Council', MEP says",https://tass.com/world/1533843
20,tass,Indian top diplomat sounds energy security alarm emanating from Ukraine crisis,https://tass.com/world/1533825
21,tass,MEP admits all EU countries abuse spyware to snoop on citizens,https://tass.com/world/1533823
22,tass,India’s top diplomat believes world headed towards multipolarity,https://tass.com/world/1533805
23,tass,Concern over terrorist threat from Afghanistan legitimate — Indian top diplomat,https://tass.com/world/1533741
24,tass,Zelensky likely to participate in G20 summit by video link — presidential office,https://tass.com/world/1533685
25,nyt,"As Battle in Skies Escalates, Ukraine Warns Russia Is Seeking Iranian Missiles",https://www.nytimes.com/live/2022/11/08/world/ukraine-war-news-russia-updates
26,nyt,Compensation Pledges Could Open a Door Some Countries Would Rather Keep Shut,https://www.nytimes.com/live/2022/11/08/climate/cop27-climate-summit
27,nyt,The World’s Democracies Ask: Why Can’t America Fix Itself?,https://www.nytimes.com/2022/11/08/world/us-international-democracy.html
28,nyt,Can South Africa Transition to Clean Energy?,https://www.nytimes.com/2022/11/08/world/africa/south-africa-coal-cop27-climate.html
29,nyt,French Cardinal’s Admission Renews Scrutiny of Church Sexual Abuse,https://www.nytimes.com/2022/11/08/world/europe/france-catholic-church-sexual-abuse.html
30,nyt,Setting a Kahlo Drawing Aflame in Search of an NFT Spark,https://www.nytimes.com/2022/11/08/arts/design/frida-kahlo-nft-martin-mobarak.html
31,nyt,Draft Report Offers Starkest View Yet of U.S. Climate Threats,https://www.nytimes.com/2022/11/08/climate/national-climate-assessment.html
32,cbc,How the U.S. midterm elections might change the conversation between Ottawa and Washington,https://www.cbc.ca/news/politics/how-u-s-midterms-impact-canada-1.6643801?cmp=rss
33,cbc,Climate conference hears loss of Arctic summer sea ice now inevitable by 2050,https://www.cbc.ca/news/canada/north/arctic-sea-ice-cop-27-1.6643783?cmp=rss
34,cbc,Iran judiciary officials to deal with indicted protesters in a 'firm' manner,https://www.cbc.ca/news/world/iran-judicitary-amini-protesters-1.6644099?cmp=rss
35,cbc,Chinese social media scrubbed of reports of pandemic-related arrests,https://www.cbc.ca/news/world/china-covid-restriction-arrests-1.6644059?cmp=rss
36,cbc,'Exceptional' find of ancient bronze statues uncovered in Tuscany,https://www.cbc.ca/news/world/italy-tuscany-bronze-statues-1.6644090?cmp=rss
37,bat,US votes with Biden agenda at stake – and Trump in the wings,https://www.batimes.com.ar/news/world/us-votes-with-biden-agenda-at-stake-and-trump-in-the-wings.phtml
38,bat,"Uruguay farmers fend off droughts with soy technology, CEO says",https://www.batimes.com.ar/news/economy/uruguay-farmers-fend-off-droughts-with-soy-technology-ceo-says.phtml
39,jt,"Even as Egypt hosts climate summit, selling fossil fuels is a priority",https://www.japantimes.co.jp/news/2022/11/08/world/egypt-climate-summit-fossil-fuels-priority/
40,it,Florida's Atlantic coast prepares for Storm Nicole,https://timesofindia.indiatimes.com/world/us/floridas-atlantic-coast-prepares-for-storm-nicole/articleshow/95385342.cms
41,it,UN warns of worsening food crisis in Sri Lanka,https://timesofindia.indiatimes.com/world/south-asia/un-warns-of-worsening-food-crisis-in-sri-lanka/articleshow/95385435.cms
42,it,"Republicans look to win back power in Congress, stop Biden",https://timesofindia.indiatimes.com/world/us/republicans-look-to-win-back-power-in-congress-stop-biden/articleshow/95382587.cms
43,it,China’s lockdowns fail to contain Covid as people’s anger grows,https://timesofindia.indiatimes.com/world/china/chinas-lockdowns-fail-to-contain-covid-as-peoples-anger-grows/articleshow/95382659.cms
44,it,Winning numbers for $2.04B Powerball drawn after delay,https://timesofindia.indiatimes.com/world/us/winning-numbers-for-2-04b-powerball-drawn-after-delay/articleshow/95384518.cms
45,it,Elon Musk's Twitter girds for surge in US midterm election misinformation,https://timesofindia.indiatimes.com/world/us/elon-musks-twitter-girds-for-surge-in-us-midterm-election-misinformation/articleshow/95382475.cms
46,it,"Talks with Russia possible on Ukraine's terms, says Zelenskyy",https://timesofindia.indiatimes.com/world/europe/talks-with-russia-possible-on-ukraines-terms-says-zelenskyy/articleshow/95381995.cms
47,independent,Lawyer denies Sherine Abdel Wahab has returned to Hossam Habib,https://www.egyptindependent.com/lawyer-denies-sherine-abdel-wahab-has-returned-to-hossam-habib/
48,independent,Here are Biden’s plans for Election Day as he braces for losses in the House,https://www.egyptindependent.com/here-are-bidens-plans-for-election-day-as-he-braces-for-losses-in-the-house/
49,independent,How the midterm elections could impact the US economy,https://www.egyptindependent.com/how-the-midterm-elections-could-impact-the-us-economy/
50,independent,Egypt starts production of green hydrogen: Sisi,https://www.egyptindependent.com/egypt-starts-production-of-green-hydrogen-sisi/
51,independent,Iran accused of plotting to kill two journalists in UK,https://www.egyptindependent.com/iran-accused-of-plotting-to-kill-two-journalists-in-uk/
52,independent,Tonga eruption’s towering plume reached the third layer of Earth’s atmosphere,https://www.egyptindependent.com/tonga-eruptions-towering-plume-reached-the-third-layer-of-earths-atmosphere/
53,independent,US dollar price rises by eight piasters in Egypt,https://www.egyptindependent.com/us-dollar-price-rises-by-eight-piasters-in-egypt/
54,ewn,COP27: US says election won't disrupt climate plan,https://ewn.co.za/2022/11/08/cop27-us-says-election-won-t-disrupt-climate-plan
55,ewn,"Biden agenda at stake, Trump in the wings as Americans vote",https://ewn.co.za/2022/11/08/biden-agenda-at-stake-trump-in-the-wings-as-americans-vote
56,ewn,How African scientists are leading the charge in mitigating the climate crisis,https://ewn.co.za/2022/11/08/how-african-scientists-are-leading-the-charge-in-mitigating-the-climate-crisis
57,ewn,Ramaphosa appeals to Cop27 chair for higher-scale funding schemes for SA,https://ewn.co.za/2022/11/08/ramaphosa-appeals-to-cop27-chair-for-higher-scale-funding-schemes-for-sa
58,smh,Discovery of bronzes rewrites Italy’s Etruscan-Roman history,https://www.smh.com.au/world/europe/discovery-of-bronzes-rewrites-italys-etruscan-roman-history-20221109-p5bwng.html?ref=rss&utm_medium=rss&utm_source=rss_world
0,bbc,Hollywood actor Sean Penn gives his Oscar to Zelensky,https://www.bbc.co.uk/news/world-europe-63561236?at_medium=RSS&at_campaign=KARANGA
1,bbc,Disney says streaming business at 'turning point',https://www.bbc.co.uk/news/business-63563035?at_medium=RSS&at_campaign=KARANGA
2,bbc,Italy to allow migrants to leave stranded boats,https://www.bbc.co.uk/news/world-europe-63554335?at_medium=RSS&at_campaign=KARANGA
3,bbc,Powerball: Winner announced in $2bn US Powerball draw,https://www.bbc.co.uk/news/world-us-canada-63545192?at_medium=RSS&at_campaign=KARANGA
4,bbc,Alaa Abdel Fattah: Egyptian MP confronts sister of jailed activist,https://www.bbc.co.uk/news/world-middle-east-63561235?at_medium=RSS&at_campaign=KARANGA
5,bbc,US midterms: Donald Trump says his announcement next week will be 'very exciting day',https://www.bbc.co.uk/news/world-us-canada-63562025?at_medium=RSS&at_campaign=KARANGA
6,f24,Live: Control of Congress at stake as first polls close in US midterm elections,https://www.france24.com/en/americas/20221108-us-midterms-voters-head-to-the-polls-with-control-of-congress-at-stake
7,f24,US midterms: follow the results live,https://www.france24.com/en/2022-midterm-elections-live-results
8,f24,"Macron tells France's heavy polluters to cut emissions, promises aid",https://www.france24.com/en/environment/20221108-macron-tells-france-s-heavy-polluters-to-cut-emissions-promises-aid
9,f24,Swedish MPs to vote next week on beefing up anti-terror laws after Turkish request,https://www.france24.com/en/europe/20221108-sweden-s-leader-goes-on-charm-offensive-to-win-turkish-support-for-nato-membership-bid
10,f24,Live: Ukraine denies Western pressure to soften stance on talks with Russia,https://www.france24.com/en/europe/20221108-live-russian-forces-preparing-for-street-battles-in-kherson-ukraine-s-military-says
11,f24,EU Commission says gas price cap 'impossible',https://www.france24.com/en/europe/20221108-eu-commission-says-gas-price-cap-impossible
12,tass,Polling stations begin to close in United States,https://tass.com/world/1533955
13,tass,Ukraine’s power supplies won’t be restored in two weeks as was pledged earlier — portal,https://tass.com/world/1533953
14,tass,More power cuts expected in Ukraine on Wednesday — energy company,https://tass.com/world/1533951
15,tass,Trump calls for investigation into voting issues in Arizona,https://tass.com/world/1533949
16,tass,Blasts heard in Ukraine’s Krivoy Rog — portal,https://tass.com/world/1533947
17,tass,US Department of State confirms plans to hold a Russian-US meeting on New START soon,https://tass.com/world/1533945
18,tass,"Turkey supports Sweden’s NATO membership, expects fulfillment of obligations — Erdogan",https://tass.com/world/1533943
19,tass,Technical problems reported in several US states on voting day,https://tass.com/world/1533941
20,tass,"At talks with Putin’s envoy, UN chief notes Russia’s contribution to climate dialogue",https://tass.com/world/1533929
21,tass,Top COP27 buzzwords revealed,https://tass.com/world/1533925
22,tass,Air raid alert issued in Ukraine’s capital Kiev and most of Ukrainian regions,https://tass.com/world/1533923
23,tass,Former US President Donald Trump casts his vote at midterms — TV,https://tass.com/world/1533919
24,tass,UNGA to resume special session on Ukraine on November 14,https://tass.com/world/1533907
25,tass,UN determined to resolve situation around export of Russian food and fertilizer,https://tass.com/world/1533897
26,tass,Over 45 mln early cast ballots received from 47 US states — report,https://tass.com/world/1533883
27,nyt,Aerial War Over Ukraine Heats Up as Russia Pounds Cities,https://www.nytimes.com/2022/11/08/world/europe/ukraine-russia-iran-missiles.html
28,nyt,"After Decades of Resistance, Rich Countries Offer Direct Climate Aid",https://www.nytimes.com/2022/11/08/climate/loss-and-damage-cop27-climate.html
29,nyt,Here’s What Happened on Tuesday at the COP27 Climate Summit,https://www.nytimes.com/live/2022/11/08/climate/cop27-climate-summit
30,nyt,Ukraine Warns Russia Is Seeking Iranian Missiles as Battle in Skies Escalates,https://www.nytimes.com/live/2022/11/08/world/ukraine-war-news-russia-updates
31,nyt,Ukraine’s New Air Defense System Comes With a Deep Supply of Ammunition,https://www.nytimes.com/2022/11/08/us/politics/russia-ukraine-missiles-nasams.html
32,nyt,Your Wednesday Briefing: The U.S. Votes,https://www.nytimes.com/2022/11/08/briefing/midterms-elections-cop27-us-asia.html
33,nyt,"Europeans stick by Ukraine, despite mounting challenges.",https://www.nytimes.com/2022/11/08/world/europe/europeans-stick-by-ukraine-despite-mounting-challenges.html
34,nyt,Zelensky Tells Climate Meeting Russia’s War Undercuts Needed Action,https://www.nytimes.com/2022/11/08/world/europe/zelensky-russia-ukraine-war-climate.html
35,cbc,"Polls start to close in U.S. midterms marked by uncertainty, tension and profound stakes",https://www.cbc.ca/news/world/us-midterm-preview-1.6644148?cmp=rss
36,cbc,Ukraine president says he's open to talks with Russia while reiterating Kyiv's key conditions,https://www.cbc.ca/news/world/ukraine-russia-invasion-day-258-1.6644729?cmp=rss
37,cbc,'Maximus' the T. Rex skull going up for auction,https://www.cbc.ca/news/world/maximus-the-t-rex-skull-going-up-for-auction-1.6644620?cmp=rss
38,cbc,Crypto platform Binance bails out rival FTX with merger,https://www.cbc.ca/news/business/binance-ftx-merger-1.6644615?cmp=rss
39,bat,Giovani Lo Celso faces surgery and will miss World Cup,https://www.batimes.com.ar/news/sports/giovani-lo-celso-faces-surgery-and-will-miss-world-cup.phtml
40,bat,Brazil President Bolsonaro keeps low profile after loss,https://www.batimes.com.ar/news/latin-america/brazil-president-bolsonaro-keeps-low-profile-after-loss.phtml
41,bat,"Health workers in Buenos Aires strike for improved pay, more staff",https://www.batimes.com.ar/news/argentina/health-workers-in-buenos-aires-strike-for-improved-pay-more-staff.phtml
42,jt,First polls close in tight U.S. midterm elections that could rein in Biden’s power,https://www.japantimes.co.jp/news/2022/11/09/world/politics-diplomacy-world/us-midterm-elections/
43,independent,US dollar price rises in Egypt,https://www.egyptindependent.com/us-dollar-price-rises-in-egypt/
44,independent,"Egypt, UAE to establish mega wind energy project with capacity of 10 GW",https://www.egyptindependent.com/egypt-uae-to-establish-mega-wind-energy-project-with-capacity-of-10-gw/
45,smh,US midterms 2022 LIVE updates: President Joe Biden says polls are a test of American democracy,https://www.smh.com.au/world/north-america/live-updates-us-midterms-elections-which-president-joe-biden-says-is-a-test-of-american-democracy-20221109-p5bwo0.html?ref=rss&utm_medium=rss&utm_source=rss_world
46,smh,Full 'blood moon' lunar eclipse,https://www.smh.com.au/world/full-blood-moon-lunar-eclipse-20221109-h27puo.html?ref=rss&utm_medium=rss&utm_source=rss_world
47,smh,"For ‘when you win’: Sean Penn visits Ukraine’s Zelensky, loans him an Oscar",https://www.smh.com.au/world/europe/for-when-you-win-sean-penn-visits-ukraine-s-zelensky-loans-him-an-oscar-20221109-p5bwqw.html?ref=rss&utm_medium=rss&utm_source=rss_world
48,smh,Senior member of Rishi Sunak’s cabinet resigns amid bullying allegations,https://www.smh.com.au/world/europe/under-fire-over-conduct-gavin-williamson-resigns-from-sunak-s-government-20221109-p5bwof.html?ref=rss&utm_medium=rss&utm_source=rss_world
49,smh,Midterm election conspiracies shape contests for secretary of state,https://www.smh.com.au/world/north-america/election-conspiracies-shape-contests-for-secretary-of-state-20221109-p5bwnu.html?ref=rss&utm_medium=rss&utm_source=rss_world
50,smh,Millions of Americans cast their votes in crucial midterm elections,https://www.smh.com.au/world/millions-of-americans-cast-their-votes-in-crucial-midterm-elections-20221109-p5bwny.html?ref=rss&utm_medium=rss&utm_source=rss_world
51,smh,Concerns for Australian teacher believed to be missing in Africa,https://www.smh.com.au/world/concerns-for-australian-teacher-believed-to-be-missing-in-africa-20221109-p5bwnx.html?ref=rss&utm_medium=rss&utm_source=rss_world
52,smh,Former Pope Benedict to mount legal defence over sex abuse cover-up accusation,https://www.smh.com.au/world/europe/former-pope-benedict-to-mount-legal-defence-over-sex-abuse-cover-up-accusation-20221109-p5bwnl.html?ref=rss&utm_medium=rss&utm_source=rss_world
0,bbc,Hope and despair - voters react,https://www.bbc.co.uk/news/world-us-canada-63565026?at_medium=RSS&at_campaign=KARANGA
1,bbc,France calls time on anti-jihadist Operation Barkhane in Sahel,https://www.bbc.co.uk/news/world-europe-63555611?at_medium=RSS&at_campaign=KARANGA
2,bbc,Ancient Rome: Stunningly preserved bronze statues found in Italy,https://www.bbc.co.uk/news/world-europe-63564404?at_medium=RSS&at_campaign=KARANGA
3,bbc,US airport finds gun stuffed in chicken by traveller,https://www.bbc.co.uk/news/world-us-canada-63564405?at_medium=RSS&at_campaign=KARANGA
4,bbc,Medibank: Data stolen from Australia health insurance available online,https://www.bbc.co.uk/news/world-australia-63564544?at_medium=RSS&at_campaign=KARANGA
5,bbc,Elon Musk sells almost $4bn of Tesla shares,https://www.bbc.co.uk/news/business-63564694?at_medium=RSS&at_campaign=KARANGA
6,bbc,'One of the hottest start-up spaces in the US',https://www.bbc.co.uk/news/business-63459642?at_medium=RSS&at_campaign=KARANGA
7,bbc,COP27: Can India really adopt a climate-friendly lifestyle?,https://www.bbc.co.uk/news/world-asia-india-63539270?at_medium=RSS&at_campaign=KARANGA
8,bbc,Why Kenya is turning to genetically modified crops to help with drought,https://www.bbc.co.uk/news/world-africa-63487149?at_medium=RSS&at_campaign=KARANGA
9,bbc,"Once a comfort, rain is now ruining Australia's mood",https://www.bbc.co.uk/news/world-australia-63382895?at_medium=RSS&at_campaign=KARANGA
10,bbc,COP27: What is the climate impact of private jets?,https://www.bbc.co.uk/news/63544995?at_medium=RSS&at_campaign=KARANGA
11,f24,"Live: US Congress in the balance as key Senate, House races too close to call",https://www.france24.com/en/americas/20221108-us-midterms-voters-head-to-the-polls-with-control-of-congress-at-stake
12,f24,Hurricane warning issued as tropical storm Nicole moves toward Florida,https://www.france24.com/en/americas/20221109-hurricane-warning-issued-as-tropical-storm-nicole-moves-toward-florida
13,f24,Ukraine wants child deportations by Russia addressed at G20 summit,https://www.france24.com/en/europe/20221108-live-russian-forces-preparing-for-street-battles-in-kherson-ukraine-s-military-says
14,tass,US has no plans to push Kiev into negotiations with Moscow — Pentagon,https://tass.com/world/1533991
15,tass,Pentagon deputy chief admits that aid to Ukraine empties US arsenals,https://tass.com/world/1533987
16,tass,"Biden congratulates several lawmakers, governors on election victory — White House",https://tass.com/world/1533985
17,tass,Republicans lead in election to lower chamber of US Congress — early calculations by CNN,https://tass.com/world/1533977
18,tass,US nudged Zelensky to soften preconditions for talks with Russia — Politico,https://tass.com/world/1533973
19,tass,Draft UN General Assembly resolution suggests setting up reparation mechanism for Ukraine,https://tass.com/world/1533971
20,tass,Syrian government sees protecting citizens from terrorists as its right and duty,https://tass.com/world/1533965
21,nyt,Deception and Trickery Are the Other Weapons in the Ukraine War,https://www.nytimes.com/2022/11/09/world/europe/ukraine-russia-war-weapons.html
22,cbc,Counts underway but both U.S. House and Senate too close to call in U.S. midterms,https://www.cbc.ca/news/world/us-midterm-preview-1.6644148?cmp=rss
23,bat,Argentina's economy chief Sergio Massa discussed Inter-American Development Bank job with US senators,https://www.batimes.com.ar/news/economy/argentinas-economy-chief-sergio-massa-discussed-inter-american-development-bank-job-with-us-senators.phtml
24,jt,Putin’s elite tremble as hard-liners call for ‘Stalinist’ steps,https://www.japantimes.co.jp/news/2022/11/09/world/kremlin-hardliners-stalinist-steps/
25,jt,"As the ‘Third Pole’ melts, climate diplomacy is hard to come by",https://www.japantimes.co.jp/news/2022/11/09/world/climate-diplomacy-coordination-struggle/
26,jt,J.D. Vance wins Ohio Senate race as control of Congress remains up for grabs,https://www.japantimes.co.jp/news/2022/11/09/world/politics-diplomacy-world/us-midterm-elections/
27,it,Trailblazers secure big wins in US midterms,https://timesofindia.indiatimes.com/world/us/trailblazers-secure-big-wins-in-us-midterms/articleshow/95392639.cms
28,it,Aruna Miller creates history as lieutenant governor-elect of Maryland,https://timesofindia.indiatimes.com/world/us/indian-american-aruna-miller-creates-history-as-lieutenant-governor-elect-of-maryland/articleshow/95391606.cms
29,it,Beijing Covid cases hit 5-month high; Guangzhou district shut,https://timesofindia.indiatimes.com/world/china/beijing-covid-cases-hit-5-month-high-guangzhou-district-shut/articleshow/95390593.cms
30,ewn,Elon Musk sells nearly $4bn in Tesla stock: SEC filing,https://ewn.co.za/2022/11/09/elon-musk-sells-nearly-usd4bn-in-tesla-stock-sec-filing
31,ewn,China's ultra-rich squeezed by slowing economy: Hurun ranking,https://ewn.co.za/0001/01/01/china-s-ultra-rich-squeezed-by-slowing-economy-hurun-ranking
32,ewn,"Buried phones, bribes and paranoia: Life under Russian occupation",https://ewn.co.za/2022/11/09/buried-phones-bribes-and-paranoia-life-under-russian-occupation
33,smh,"Even as ‘red wave’ falters, Republicans on track to take control of the US House",https://www.smh.com.au/world/north-america/republicans-on-track-to-take-control-of-the-us-house-20221109-p5bwqg.html?ref=rss&utm_medium=rss&utm_source=rss_world
34,smh,Norwegian princess quits royal duties to work with American shaman fiancé,https://www.smh.com.au/world/europe/norwegian-princess-quits-royal-duties-to-work-with-american-shaman-fianc-20221109-p5bwud.html?ref=rss&utm_medium=rss&utm_source=rss_world
35,smh,Sailor's 'scary' encounter with pair of orcas off Portugal,https://www.smh.com.au/world/sailors-scary-encounter-with-pair-of-orcas-off-portugal-20221109-p5bwtp.html?ref=rss&utm_medium=rss&utm_source=rss_world
36,smh,‘Aggressive’: Trudeau accuses China of interfering in Canadian elections,https://www.smh.com.au/world/north-america/aggressive-trudeau-accuses-china-of-interfering-in-canadian-elections-20221109-p5bwrt.html?ref=rss&utm_medium=rss&utm_source=rss_world
37,smh,Large pod of orcas sink sailing yacht,https://www.smh.com.au/world/large-pod-of-orcas-sink-sailing-yacht-20221109-p5bwsm.html?ref=rss&utm_medium=rss&utm_source=rss_world
0,bbc,US election: Control of Congress hangs in balance after midterms,https://www.bbc.co.uk/news/world-us-canada-63551469?at_medium=RSS&at_campaign=KARANGA
1,bbc,"Danushka Gunathilaka: Cricketer choked, raped woman, police allege",https://www.bbc.co.uk/news/world-australia-63566645?at_medium=RSS&at_campaign=KARANGA
2,bbc,Italy earthquake felt in several countries,https://www.bbc.co.uk/news/world-europe-63566575?at_medium=RSS&at_campaign=KARANGA
3,bbc,Facebook-owner Meta to cut 13% of its workforce,https://www.bbc.co.uk/news/technology-63568585?at_medium=RSS&at_campaign=KARANGA
4,bbc,Kerala: India's 'Florence Nightingale' who saved soldier's life mid-air,https://www.bbc.co.uk/news/world-asia-india-63565038?at_medium=RSS&at_campaign=KARANGA
5,bbc,What's the climate impact of private jets at COP27?,https://www.bbc.co.uk/news/63544995?at_medium=RSS&at_campaign=KARANGA
6,bbc,The story of US election night in 60 seconds,https://www.bbc.co.uk/news/world-us-canada-63563189?at_medium=RSS&at_campaign=KARANGA
7,bbc,Inside the BBC's Washington DC newsroom on election night,https://www.bbc.co.uk/news/world-us-canada-63565935?at_medium=RSS&at_campaign=KARANGA
8,f24,"Trailblazers: Gen Z, LGBTQ candidates secure wins in US midterms",https://www.france24.com/en/americas/20221109-trailblazers-gen-z-candidates-secure-big-wins-in-us-midterms
9,f24,‘We held the line’: Fetterman flips Pennsylvania for Democrats in key Senate race,https://www.france24.com/en/americas/20221109-we-held-the-line-fetterman-flips-pennsylvania-in-key-senate-race
10,f24,Election Day glitches and slow vote counts feed disinformation claims,https://www.france24.com/en/americas/20221109-election-day-glitches-and-slow-vote-counts-feed-disinformation-claims
11,f24,Live: Ukraine asks G20 to address the deportation of children to Russia,https://www.france24.com/en/europe/20221109-live-ukraine-wants-g20-spotlight-on-russian-deportation-of-children
12,f24,US basketball star Brittney Griner transferred to Russian penal colony,https://www.france24.com/en/europe/20221109-us-basketball-star-brittney-griner-transferred-to-russian-penal-colony
13,f24,France slams Italy’s ‘unacceptable’ refusal to take in migrant ship,https://www.france24.com/en/europe/20221109-france-slams-italy-s-unacceptable-refusal-to-take-in-migrant-ship
14,f24,"US midterms see historic wins, uncertainty over Republican 'red wave'",https://www.france24.com/en/tv-shows/in-the-press/20221109-midterms-historic-wins-but-no-signs-of-predicted-red-wave
15,f24,Hurricane warning issued as Tropical Storm Nicole moves towards Florida,https://www.france24.com/en/americas/20221109-hurricane-warning-issued-as-tropical-storm-nicole-moves-toward-florida
16,tass,Lukashenko and Putin discussed upcoming CSTO meeting over phone on November 8,https://tass.com/world/1534075
17,tass,"NATO to discuss increasing defense spending, supporting Ukraine in Vilnius in July",https://tass.com/world/1534067
18,tass,North Korean projectile that landed near South Korean waters reported to be S-200 — media,https://tass.com/world/1534063
19,tass,Erdogan would like to discuss with Putin food supplies from Russia at G20 summit,https://tass.com/world/1534059
20,tass,Most US voters oppose Biden running for second term — CNN,https://tass.com/world/1534053
21,tass,Republicans to gain control of US House — media,https://tass.com/world/1534037
22,tass,North Korea presumably launches ballistic missile — Japan’s Coast Guard,https://tass.com/world/1534029
23,tass,"Republicans winning House, control of Senate still unclear",https://tass.com/world/1534005
24,nyt,Deception Is a Weapon in Russia’s War in Ukraine,https://www.nytimes.com/2022/11/09/world/europe/ukraine-russia-war-weapons.html
25,nyt,"Brittney Griner Is Being Moved to Penal Colony, Lawyers Say",https://www.nytimes.com/live/2022/11/09/world/ukraine-war-news-russia-updates
26,nyt,China’s Great ‘Zero-Covid’ Guessing Game,https://www.nytimes.com/2022/11/09/business/china-zero-covid-markets.html
27,nyt,Sea Turtle Sanctuary Has Survived 40 Years. Climate Change May Kill It.,https://www.nytimes.com/2022/11/09/world/asia/sea-turtle-sanctuary-philippines.html
28,nyt,Midterm Election Results,https://www.nytimes.com/2022/11/09/briefing/midterm-election-results-2022.html
29,nyt,How the Darién Gap Is Reshaping Migrant Journeys,https://www.nytimes.com/2022/11/09/world/americas/migrants-darien-gap.html
30,nyt,Read Your Way Through Dublin,https://www.nytimes.com/2022/11/09/books/dublin-books-read-tana-french.html
31,cbc,"Here's why Joe Biden is smiling this morning, even after U.S. midterm setbacks",https://www.cbc.ca/news/world/midterm-morning-after-analysis-1.6645292?cmp=rss
32,jt,The world’s democracies ask: Why can’t America fix itself?,https://www.japantimes.co.jp/news/2022/11/09/world/alarm-over-us-democracy/
33,jt,Democrats look to curb losses to Republicans in U.S. Congress,https://www.japantimes.co.jp/news/2022/11/09/world/politics-diplomacy-world/us-midterm-elections/
34,it,Palestinians say teen dies after Israeli raid in West Bank,https://timesofindia.indiatimes.com/world/middle-east/palestinians-say-teen-dies-after-israeli-raid-in-west-bank/articleshow/95400939.cms
35,it,Hong Kong court lets UK lawyer defend media tycoon Jimmy Lai,https://timesofindia.indiatimes.com/world/china/hong-kong-court-lets-uk-lawyer-defend-media-tycoon-jimmy-lai/articleshow/95400686.cms
36,it,Be ready win wars as China's security faces instability: Xi to military,https://timesofindia.indiatimes.com/world/china/be-ready-to-fight-and-win-wars-as-chinas-security-faces-increased-instability-xi-jinping-tells-military/articleshow/95400040.cms
37,it,Strikes in Syria hit fuel convoy from Iraq; Iranians killed,https://timesofindia.indiatimes.com/world/middle-east/strikes-in-syria-hit-fuel-convoy-from-iraq-iranians-killed/articleshow/95400504.cms
38,it,"Abortion rights protected in Michigan, California, Vermont",https://timesofindia.indiatimes.com/world/us/abortion-rights-protected-in-michigan-california-vermont/articleshow/95399844.cms
39,it,Shri Thanedar wins Congressional elections from Michigan,https://timesofindia.indiatimes.com/world/us/shri-thanedar-wins-congressional-elections-from-michigan/articleshow/95397451.cms
40,it,North Korea fires ballistic missile towards eastern sea: Seoul,https://timesofindia.indiatimes.com/world/rest-of-world/north-korea-fires-ballistic-missile-toward-eastern-sea-seoul/articleshow/95397062.cms
41,it,China's Guangzhou city brings back mass testing to fight worst Covid outbreak,https://timesofindia.indiatimes.com/world/china/chinas-guangzhou-city-brings-back-mass-testing-to-fight-worst-covid-outbreak/articleshow/95396659.cms
42,it,"US presses, but Russia reluctant on Ukraine grain deal",https://timesofindia.indiatimes.com/world/europe/us-presses-but-russia-reluctant-on-ukraine-grain-deal/articleshow/95391494.cms
43,it,Republican 'red wave' hopes fizzle in US midterm vote,https://timesofindia.indiatimes.com/world/us/republican-red-wave-hopes-fizzle-in-us-midterm-vote/articleshow/95395029.cms
44,independent,"Egypt, Vatican’s PMs and Egyptian PM meet on sidelines of COP27",https://www.egyptindependent.com/egypt-vaticans-pms-and-egyptian-pm-meet-on-sidelines-of-cop27/
45,independent,Chechen leader Ramzan Kadyrov accuses Ukraine of telling “tall tales” about losses for his troops,https://www.egyptindependent.com/chechen-leader-ramzan-kadyrov-accuses-ukraine-of-telling-tall-tales-about-losses-for-his-troops/
46,independent,Photos: First Lady of Cyprus visits Saint Catherine,https://www.egyptindependent.com/photos-first-lady-of-cyprus-visits-saint-catherine/
47,independent,Ukraine postal service releases holiday stamp designed by 11th-grade girl,https://www.egyptindependent.com/ukraine-postal-service-releases-holiday-stamp-designed-by-11th-grade-girl/
48,independent,Son of late Egypt president has a question for John Kerry,https://www.egyptindependent.com/son-of-late-egypt-president-has-a-question-for-john-kerry/
49,independent,Shoukry stresses importance of Sharm El-Sheikh Adaptation Agenda,https://www.egyptindependent.com/shoukry-stresses-importance-of-sharm-el-sheikh-adaptation-agenda/
50,independent,PM: Climate crisis will harm world’s most vulnerable people first and foremost,https://www.egyptindependent.com/pm-climate-crisis-will-harm-worlds-most-vulnerable-people-first-and-foremost/
51,independent,Twenty percent decrease in weather temperature expected by 2030: COP26 president,https://www.egyptindependent.com/twenty-percent-decrease-in-weather-temperature-expected-by-2030-cop26-president20-decrease-in-weather-temperature-expected-by-2030-cop26-president/
52,independent,Egypt authorities issue statement on ‘naked tourist’ at the pyramids,https://www.egyptindependent.com/egypt-authorities-issue-statement-on-naked-tourist-at-the-pyramids/
