,text,label
347,"They Israel-Lebanon gas field deal an historic agreement on gas fields, ending a dispute which risked triggering a conflict.",<triplet> Israel <subj> Lebanon <obj> Engage In Material Cooperation
348,Poland demolishes Soviet-era monuments.,<triplet> Poland <subj> Soviet-era monuments <obj> Disapprove
349,Soviet-era monuments were torn down in response to a law that prohibits totalitarian regimes.,<triplet> law <subj> totalitarian regimes <obj> Disapprove
350,"Elon Musk takes control of Twitter, fires top executives including CEO.",<triplet> Elon Musk <subj> CEO <obj> Reduce Relations
351,Elon Musk took control of Twitter and fired Twitter's top executives late Thursday in a deal that puts Twitter in the hands of Elon Musk.,<triplet> Elon Musk <subj> Twitter's top executives <obj> Reduce Relations
352,Biden says Putin's talk of nuclear weapons use in Ukraine is 'dangerous'.,<triplet> Biden <subj> Putin <obj> Make Public Statement <triplet> Putin <subj> Ukraine <obj> Threaten
353,Biden expressed skepticism on Thursday about Putin's's comment that Putin's had no intention of using a nuclear weapon in Ukraine.,<triplet> Biden <subj> Putin <obj> Disapprove <triplet> Putin <subj> Putin <obj> Make Public Statement <triplet> Putin <subj> Ukraine <obj> Make Public Statement
354,"Putin's, in a speech earlier in Thursday, played down a nuclear standoff with the West, insisting that Russia had not threatened to use nuclear weapons and had only responded to nuclear ""blackmail"" from Western leaders.",<triplet> Putin <subj> the West <obj> Make Public Statement <triplet> Russia <subj> Western leaders <obj> Disapprove
355,Israel and Lebanon sign ‘historic’ US-brokered maritime border deal.,<triplet> Israel <subj> Lebanon <obj> Engage In Diplomatic Cooperation <triplet> US-brokered <subj> Israel <obj> Consult <triplet> US-brokered <subj> Lebanon <obj> Consult
356,Israel and Lebanon Thursday separately signed a US-brokered maritime border deal which paves the way for lucrative offshore gas extraction by Israel and Lebanon.,<triplet> Israel <subj> Lebanon <obj> Engage In Diplomatic Cooperation <triplet> US-brokered <subj> Israel <obj> Consult <triplet> US-brokered <subj> Lebanon <obj> Consult
357,Ukrainian counter-offensive in Kherson: On the front line with an artillery unit.,<triplet> Ukrainian <subj> Kherson <obj> Fight
358,"Military intelligence has just located several targets with the help of drones hovering above, and Russian tanks and trenches are now in an artillery unit's line of sight.",<triplet> Military intelligence <subj> several targets <obj> Investigate
359, Kyiv has deployed thousands of soldiers to the Kherson region in hopes of reclaiming the Kherson region before the onset of winter.,<triplet>  Kyi <subj>  Kherson regio <obj> Exhibit Military Posture
360,UNESCO is using satellite images in an effort to keep track of the destruction of Ukraine's cultural heritage following the Russian invasion.,<triplet> Russian <subj> Ukraine <obj> Fight <triplet> UNESCO <subj> Ukraine <obj> Investigate
361,"Ukraine is apparently in the process of developing a so-called dirty bomb – a bomb containing radioactive elements – or, at least, that’s the narrative that Moscow has been peddling since October 23, 2022.",<triplet> Moscow <subj> Ukraine <obj> Make Public Statement
362,US to push for multinational Haiti intervention force in Canada talks.,<triplet> US <subj> Canada <obj> Consult <triplet> US <subj> Haiti <obj> Express Intend to Cooperate
363,"US Secretary of State Antony Blinken heads Thursday to Canada for talks expected to focus on Haiti, with an American official voicing hope for progress on setting up an intervention force to address Haiti's spiralling security and health crises.",<triplet> US Secretary of State Antony Blinken <subj> Canada <obj> Consult <triplet> American official <subj> Haiti <obj> Make Public Statement <triplet> US Secretary of State Antony Blinken <subj> Haiti <obj> Make Public Statement
364,US blames Russia's Wagner Group for worsening security in Mali.,<triplet> US <subj> Russia's Wagner Group <obj> Disapprove
365,"Mali's security situation has become ""significantly worse"" due to the ruling junta's choices, including an alleged decision to partner with Russia's Wagner Group, a senior US official said Wednesday.",<triplet> junta <subj> Russia's Wagner Group <obj> Engage In Material Cooperation <triplet> a senior US official <subj> Mali <obj> Make Public Statement <triplet> a senior US official <subj> Russia's Wagner Group <obj> Make Public Statement
366,"Putin’s speech at Valdai club to be studied closely by West, US expert believes.",<triplet> Putin <subj> Valdai club <obj> Consult <triplet> West <subj> Putin <obj> Investigate <triplet> US expert <subj> Putin <obj> Make Public Statement <triplet> US expert <subj> West <obj> Make Public Statement
367,US to send additional military aid to Ukraine soon —,<triplet> US <subj> Ukraine <obj> Provide Aid
368,"The Associated Press news agency reported earlier in the day White House had approved another package of military aid to Ukraine, worth $275 million",<triplet> The Associated Press news agency <subj> White House <obj> Make Public Statement <triplet> The Associated Press news agency <subj> Ukraine <obj> Make Public Statement <triplet> White House <subj> Ukraine <obj> Provide Aid
369,US committed to arms control dialogue with Russia — diplomat.,<triplet> US <subj> Russia <obj> Express Intend to Cooperate
370,"The Treaty between US and Russia on Measures for the Further Reduction and Limitation of Strategic Offensive Arms (the New START Treaty) was signed in 2010 and entered into force on February 5, 2011",<triplet> US <subj> Russia <obj> Engage In Diplomatic Cooperation
371,"Russia, US looking at dates of meeting on resumption of New START inspections —",<triplet> Russia <subj> US <obj> Express Intend to Cooperate
372,diplomat. Bonnie Jenkins confirmed that Russia continued to observe the treaty and was notifying Washington regularly about that,<triplet> Bonnie Jenkins <subj> Russia <obj> Make Public Statement <triplet> Russia <subj> Washington <obj> Engage In Diplomatic Cooperation
373,Biden has no plans of meeting with Putin during G20 summit — Blinken.,<triplet> Biden <subj> Putin <obj> Disapprove <triplet> Biden <subj> G20 summit <obj> Consult <triplet> Putin <subj> G20 summit <obj> Consult
374,"So if Russia actually wants to talk and is serious about it, Russia should be talking with the Ukrainian Government, US Secretary added",<triplet> US Secretary <subj> Russia <obj> Make Public Statement <triplet> US Secretary <subj> Ukrainian Government <obj> Make Public Statement
375,IAEA to continue searching for signs of undeclared nuclear activity in Ukraine — head.,<triplet> IAEA <subj> Ukraine <obj> Investigate
376,"As soon as IAEA's verifications are completed, IAEA will assess the findings and report IAEA's conclusions in line with IAEA's standard safeguards practice, Rafael Grossi said",<triplet> Rafael Grossi <subj> IAEA <obj> Make Public Statement
377,IAEA chief sees possible signs of North Korea’s preparations for nuclear test.,<triplet> IAEA <subj> North Korea <obj> Make Public Statement <triplet> North Korea <subj> nuclear test <obj> Exhibit Military Posture
378,"US to the formal announcement another military aid package to Kiev, worth $275 million —",<triplet> US <subj> Kiev <obj> Provide Aid
379,Republika Srpska to leave BiH if Dayton Agreement not observed — official.,<triplet> Republika Srpska <subj> BiH <obj> Threaten
380,"Earlier, about 50,000 people participated in a rally in Banja Luka dedicated to the protection of the will of the citizens of Republika Srpska expressed at the October 2 election","<triplet> about 50,000 people <subj> Banja Luka <obj> Protest"
381,Putin Rails Against ‘Western Elites’ in Speech Aimed at U.S. Conservatives.,<triplet> Putin <subj> Western Elites <obj> Disapprove
382,Memorials for 2 Young Women Killed in Iran Galvanize Protests.,<triplet> Iran <subj> 2 Young Women <obj> Fight <triplet> Protests <subj> Iran <obj> Protest
383,"For a second day in a row, tens of thousands of demonstrators protested across Iran against Iran's authoritarian clerical rule.",<triplet> tens of thousands of demonstrators <subj> Iran's authoritarian clerical rule <obj> Protest
384,Why Russia Stole Potemkin’s Bones From Ukraine.,<triplet> Russia <subj> Ukraine <obj> Coerce
385,Potemkin’s helped conquer Ukraine and looms large in the version of history the Kremlin uses to justify the war.,<triplet> Potemkin <subj> Ukraine <obj> Fight
386,"With Economy Reeling From Ukraine War, Egypt Secures $3 Billion I.M.F. Loan.",<triplet> I.M.F. <subj> Egypt <obj> Engage In Material Cooperation
387,"The local currency had tumbled against the dollar, and food and energy prices soared in the wake of Russia’s February invasion of Ukraine, adding to the struggles of millions of Egyptians.",<triplet> Russia <subj> Ukraine <obj> Fight
388,"Israeli-Lebanese Maritime Deal Marks a Milestone, With Limitations.",<triplet> Israeli <subj> Lebanese <obj> Engage In Material Cooperation
389,Europe’s Energy Crisis Is Sending Leaders to Africa for Help.,<triplet> Leaders <subj> Africa <obj> Consult
390,Leaders say Leaders hope to take advantage of an abrupt change in a long-unequal relationship.,<triplet> Leaders <subj> Leaders <obj> Make Public Statement
391,Putin Says Russia Is Battling ‘Strange’ Western Elites.,<triplet> Putin <subj> Russia <obj> Make Public Statement <triplet> Russia <subj> Western Elites <obj> Disapprove
392,"Ahead of U.S. elections, Putin sounded like some right-wing Westerners, saying Putin's fight is not with those in the West who hold “traditional values.”",<triplet> Putin <subj> the West <obj> Make Public Statement
393,OSCE Election Observers Warn of Republican Election Deniers.,<triplet> OSCE Election Observers <subj> Republican Election Deniers <obj> Make Public Statement
394,"Attempts by candidates to discredit the integrity of the vote have “snowballed enormously” since the 2020 election, the head of the observation mission said.",<triplet> candidates <subj> vote <obj> Disapprove <triplet> head of the observation mission <subj> candidates <obj> Make Public Statement
395,U.S. Program Aims to Keep Sensitive Weapons in Ukraine.,<triplet> U.S. Program <subj> Ukraine <obj> Provide Aid
396,Somalia Asks U.S. to Step Up Drone Strikes Against Qaeda-Linked Fighters.,<triplet> Somalia <subj> U.S. <obj> Appeal
397,"A new administration in Somalia has launched an offensive against Al Shabab, which are also facing an uprising from local militias.",<triplet> new administration in Somalia <subj> Al Shabab <obj> Fight <triplet> local militias <subj> Al Shabab <obj> Fight
398,Pentagon’s Strategy Says China and Russia Pose Very Different Challenges.,<triplet> Pentagon <subj> China <obj> Make Public Statement <triplet> Pentagon <subj> Russia <obj> Make Public Statement
399,U.S. Looks to Re-Evaluate Ties With Saudi Arabia Over Oil Production Cut.,<triplet> U.S. <subj> Saudi Arabia <obj> Make Public Statement
400,"Saudi leaders decided earlier this month to join Russia in leading a cartel of oil producers to announce Oil Production Cut production by two million barrels a day, which could raise prices and help Russia.",<triplet> Saudi leaders <subj> Russia <obj> Engage In Material Cooperation
401,"World faces a 2.8-degree warmer future by 2100 if countries continue with current 'action gap,' UN warns.",<triplet> UN warns <subj> World <obj> Make Public Statement <triplet> UN warns <subj> countries <obj> Make Public Statement
402," The world, especially richer carbon polluting nations, remains ""far behind"" and is not doing nearly enough — nor even promising to do enough — to reach any of the global goals limiting future warming, a UN report said.",<triplet> UN report <subj> The world <obj> Make Public Statement <triplet> UN report <subj> richer carbon polluting nations <obj> Make Public Statement
403,Putin downplays nuclear threat in Ukraine as tens of thousands leave Kherson.,<triplet> Putin <subj> Ukraine <obj> Make Public Statement
404, Ukrainian forces attacked Russia's hold on Kherson on Thursday while The battles also intensified in Ukraine's east.,<triplet> Ukrainian forces <subj> Russia <obj> Fight <triplet> Russia <subj> Ukraine's east <obj> Fight
405,"The battles came amid reports that Moscow-appointed authorities in Kherson have abandoned Kherson, joining tens of thousands of residents who fled to other Russia's-held areas.",<triplet> Russia's-held areas <subj> tens of thousands of residents <obj> Provide Aid
406," Elon Musk completed Elon Musk's $44 billion US acquisition of Twitter late on Thursday and Elon Musk's first move was to fire Twitter's top leadership, which Elon Musk accused of misleading Elon Musk over the number of spam accounts on Twitter.",<triplet> Elon Musk <subj> Twitter <obj> Disapprove <triplet> Elon Musk <subj> Twitter's top leadership <obj> Reduce Relations
407,Kanye West kicked out of Skechers' headquarters after arriving unannounced.,<triplet> Skechers' headquarters <subj> Kanye West <obj> Coerce
408, Kanye West was escorted out of the California headquarters of Skechers' on Wednesday after showing up unannounced.,<triplet> California headquarters of Skechers <subj> Kanye West <obj> Coerce
409,Battle-lines drawn as ruling coalition ally presents bill to eliminate PASO primaries.,<triplet> ruling coalition ally <subj> PASO primaries <obj> Disapprove
410,Four lawmakers normally allied with the government make first legislative push to cancel next year’s PASO primaries; Opposition coalition vows to block move in Congress.,<triplet> Opposition coalition <subj> Congress <obj> Make Public Statement <triplet> Four lawmakers <subj> PASO primaries <obj> Disapprove <triplet> Four lawmakers <subj> the government <obj> Reduce Relations
411,"‘Latin America can feed more people,’ declares top EU official.",<triplet> top EU official <subj> Latin America <obj> Make Public Statement
412,Foreign ministers from European Union and Latin American nations convene in Buenos Aires to strengthen multilateral ties.,<triplet> European Union <subj> Latin American nations <obj> Engage In Diplomatic Cooperation <triplet> European Union <subj> Buenos Aires <obj> Consult <triplet> Latin American nations <subj> Buenos Aires <obj> Consult
413,American Chamber of Commerce hosts event bringing together top government officials with private industry leaders to discuss areas of growth and development for Argentina’s healthcare system.,<triplet> American Chamber of Commerce <subj> top government officials <obj> Consult <triplet> American Chamber of Commerce <subj> private industry leaders <obj> Consult
414,"U.K.’s insisted U.K.’s Sunak was ""absolutely committed"" to supporting COP27, denying U.K.’s Sunak was downgrading the importance of tackling the climate crisis.",<triplet> U.K.’s Sunak <subj> COP27 <obj> Make Public Statement
415,"China remains Washington's ""most consequential strategic competitor for coming decades,” Defense Secretary Lloyd Austin said in a letter presenting the new defense strategy.",<triplet> Defense Secretary Lloyd Austin <subj> China <obj> Make Public Statement <triplet> Defense Secretary Lloyd Austin <subj> Washington <obj> Make Public Statement
416,"The WHO said conflicts around the world, the global energy crisis and associated risks to food security were likely to worsen the situation further.",<triplet> The WHO <subj> conflicts around the world <obj> Make Public Statement
417,"Fresh lockdowns are being imposed from Wuhan, Covid's original epicenter, to China's industrial belt on the east coast.",<triplet> Wuhan <subj> China's industrial belt <obj> Coerce
418,"Schools and dining in at restaurants in the southern manufacturing powerhouse of Guangzhou have been suspended, while targeted shutdowns in the metropolises of Beijing and Shanghai continue.",<triplet> southern manufacturing powerhouse of Guangzhou <subj> Schools <obj> Coerce <triplet> southern manufacturing powerhouse of Guangzhou <subj> restaurants <obj> Coerce
419,Taiwan urges China to stop sabre-rattling and start talking.,<triplet> Taiwan <subj> China <obj> Appeal
420,"China should stop China's sabre-rattling against Taiwan and maintain peace and stability, the head of Taiwan's China-policy making Mainland Affairs Council said, as China ramped up political and military pressure on the island China claimed as China's own.",<triplet> the head of Taiwan's China-policy making Mainland Affairs Council <subj> China <obj> Make Public Statement <triplet> the head of Taiwan's China-policy making Mainland Affairs Council <subj> Taiwan <obj> Make Public Statement <triplet> China <subj> the island <obj> Exhibit Military Posture <triplet> China <subj> the island <obj> Fight
421,"China has stepped up military activities near Taiwan since August, following a visit to Taipei by US house speaker Nancy Pelosi.",<triplet> China <subj> Taiwan <obj> Exhibit Military Posture <triplet> US house speaker Nancy Pelosi <subj> Taipei <obj> Consult
422,"The launch, the latest in a series of weapons tests by North Korea in recent weeks ballistic missile toward sea, Seoul says.",<triplet> North Korea <subj> sea <obj> Exhibit Military Posture <triplet> Seoul <subj> North Korea <obj> Make Public Statement
423,"The launch, the latest in a series of weapons tests by N Korea in recent weeks, came on the final day of South Korea's annual 12-day ""Hoguk"" field exercises, which also involved an unspecified number of US troops this year.",<triplet> US troops <subj> South Korea <obj> Engage In Material Cooperation <triplet> N Korea <subj> South Korea <obj> Exhibit Military Posture
424,"West says no biological weapons in Ukraine, Russia disagrees.",<triplet> West <subj> Ukraine <obj> Make Public Statement <triplet> Russia <subj> West <obj> Disapprove
425,The vote comes at a time talks to resolve the Israel's-Palestinian conflict have long since stalled and as violence has flared again in the occupied West Bank.,<triplet> Israel's <subj> Palestinian <obj> Fight
426," In November 2018, Netanyahu's government is left hanging by a thread after Netanyahu's's defence minister Avigdor Lieberman quits.",<triplet> Netanyahu's's defence minister Avigdor Lieberman <subj> Netanyahu's government <obj> Reduce Relations
427,"In a first, ISI chief attends presser to counter Imran's anti-army tirade.",<triplet> ISI chief <subj> Imran <obj> Disapprove
428,"ISI chief, claimed that army chief Gen Qamar Javed Bajwa received ""a lucrative offer"" in March for an extended stint if army chief Gen Qamar Javed Bajwa helped the former PM beat the then opposition's no-confidence motion against army chief Gen Qamar Javed Bajwa. """,<triplet> ISI chief <subj> army chief Gen Qamar Javed Bajwa <obj> Make Public Statement <triplet> opposition <subj> army chief Gen Qamar Javed Bajwa <obj> Disapprove
429,Rishi Sunak faces backlash over Suella Braverman appointment.,<triplet> Rishi Sunak <subj> Suella Braverman <obj> Engage In Diplomatic Cooperation
430,"Suella Braverman was sacked from Truss’s government on October 19, saying in Suella Braverman's resignation letter Suella Braverman had sent a draft ministerial statement regarding the government policy on migration from Suella Braverman's personal email, which Suella Braverman said was due for imminent publication but accepted was “a technical infringement of the rules”.",<triplet> Truss’s government <subj> Suella Braverman <obj> Reduce Relations
431,"King Charles plans to sideline Harry, Andrew as royal stand-ins: Reports.",<triplet> King Charles <subj> Harry <obj> Reduce Relations <triplet> King Charles <subj> Andrew <obj> Reduce Relations
432,"King Charles on Thursday was reportedly planning to extend the pool of royals allowed to act for King Charles in King Charles's absence, effectively sidelining non-working royals Harry and the Duke of York.",<triplet> King Charles <subj> Harry <obj> Reduce Relations <triplet> King Charles <subj> the Duke of York <obj> Reduce Relations
433,Putin claims West seeks global domination by using Ukraine.,<triplet> Putin <subj> West <obj> Make Public Statement <triplet> Putin <subj> Ukraine <obj> Make Public Statement
434,"China remains the greatest security challenge for US despite Russia's's war in Ukraine, and the threat from China will determine how the US military is equipped and shaped for the future, according to a new Pentagon defense strategy.",<triplet> Russia <subj> Ukraine <obj> Fight
435,New British PM Sunak will not attend COP27 climate summit.,<triplet> New British PM Sunak <subj> COP27 climate summit <obj> Reduce Relations
436,"New British PM Sunak will not attend COP27 climate summit, New British PM Sunak's office said on Thursday, with other senior ministers going instead to allow New British PM Sunak to focus on domestic issues and a major fiscal statement.",<triplet> New British PM Sunak <subj> COP27 climate summit <obj> Reduce Relations <triplet> New British PM Sunak's office <subj> New British PM Sunak <obj> Make Public Statement <triplet> New British PM Sunak's office <subj> COP27 climate summit <obj> Make Public Statement <triplet> other senior ministers <subj> COP27 climate summit <obj> Consult
437,"Israel, Lebanon sign maritime border deal in rare diplomatic feat.",<triplet> Israel <subj> Lebanon <obj> Engage In Diplomatic Cooperation
438,"Israeli and Lebanese leaders rare diplomatic feat a landmark US-brokered agreement on Israeli and Lebanese leaders's maritime boundary on Thursday, marking a diplomatic departure from decades of hostility and opening the way to offshore energy exploration.",<triplet> Israeli <subj> Lebanese leaders <obj> Engage In Diplomatic Cooperation <triplet> US <subj> Israeli <obj> Consult <triplet> US <subj> Lebanese leaders <obj> Consult
439,maritime border deal removes one source of potential conflict between Israel and Iranian-backed Lebanese group Hezbollah and could help alleviate Lebanon's economic crisis.,<triplet> Iranian <subj> Lebanese group Hezbollah <obj> Engage In Diplomatic Cooperation
440,"Kherson governor Vladimir Saldo said more than 70,000 residents from Kherson had been moved.","<triplet> Kherson governor Vladimir Saldo <subj> 70,000 residents <obj> Make Public Statement <triplet> Kherson governor Vladimir Saldo <subj> Kherson <obj> Make Public Statement"
441,Ukraine has pushed ahead with an offensive to reclaim Kherson.,<triplet> Ukraine <subj> Kherson <obj> Fight
442,When Blinken spoke about Bajrang Bali at the White House.,<triplet> Blinken <subj> Bajrang Bali <obj> Make Public Statement <triplet> Blinken <subj> the White House <obj> Make Public Statement
443,Blinken also stressed that the USA shows support for religious diversity through helping to preserve vital pieces of cultural heritage around the world.,<triplet> Blinken <subj> the USA <obj> Make Public Statement
444,"Europe's's energy crisis, triggered by Russia slashing natural gas flows amid Russia's war against Ukraine, has forced some people to turn to cheaper heating sources like firewood as the weather gets colder.",<triplet> Russia <subj> Ukraine <obj> Fight
445,"A wave of Russian attacks on critical energy infrastructure has left some Ukrainian communities without access to heat, water and electricity.",<triplet>  Russia <subj>  Ukrainian communitie <obj> Fight
446,Now the UN Office for the Coordination of Humanitarian Affairs (UN OCHA) and the International Committee of the Red Cross (ICRC) are worried about A wave of Russian attacks on critical energy infrastructure's impact as cold weather begins to set in.,<triplet>  UN Office for the Coordination of Humanitarian Affairs (UN OCHA <subj>  Russia <obj> Make Public Statement <triplet>  the International Committee of the Red Cross (ICRC <subj>  Russia <obj> Make Public Statement
447,"An opposition leader in exile from Belarus has demanded that Lukashenko be held to account for Lukashenko's regime’s complicity in the Ukraine war and for Russian soldiers to withdraw from Belarusian soil, after a CNN investigation revealed new evidence that Belarus provided medical assistance to injured Russian troops.",<triplet> An opposition leader <subj> Lukashenko <obj> Demand <triplet> An opposition leader <subj> Russian soldiers <obj> Demand <triplet> CNN <subj> Belarus <obj> Investigate <triplet> Belarus <subj> Russian <obj> Provide Aid <triplet> Lukashenko's regime <subj> Russian soldiers <obj> Engage In Material Cooperation
448,Parliament okays all amendments to Civil Status Law.,<triplet> Parliament <subj> Civil Status Law <obj> Engage In Diplomatic Cooperation
449,The House of Representatives finally approved on Wednesday 26/10/2022 amendments to all proposed articles of the Civil Status Law which is submitted by the government to amend some articles of Law No. 143 for the year 1994.,<triplet> The House of Representatives <subj> all proposed articles of the Civil Status Law <obj> Engage In Diplomatic Cooperation
450,"On Thursday morning, CBE announced a package of exceptional decisions related to withdrawal and deposit limits for retailers and companies, whether through bank branches or automated teller machines.",<triplet> CBE <subj> retailers <obj> Make Public Statement <triplet> CBE <subj> companies <obj> Make Public Statement
451,Egypt condemns deadly attack targeting shrine in Iran.,<triplet> Egypt <subj> deadly attack <obj> Disapprove <triplet> deadly attack <subj> shrine in Iran <obj> Fight
452,Egypt strongly condemned Thursday an attack on a Shia religious shrine in the southern Iranian city of Shiraz that left several people killed and injured.,<triplet> an attack <subj> a Shia religious shrine <obj> Fight <triplet> Egypt <subj> an attack <obj> Disapprove <triplet> an attack <subj> several people <obj> Fight
453,"  Egypt offered condolences to the families of several people, wishing those injured a speedy recovery, according to a statement issued by the Foreign Ministry on Thursday.",<triplet> Egypt <subj> families of several people <obj> Make Public Statement
454,Egypt obtains IMF loan worth $3 bln.,<triplet> IMF <subj> Egypt <obj> Engage In Material Cooperation
455,"The head of the International Monetary Fund (IMF) mission to Egypt announced in a press conference, on Thursday, held with Egypt's Prime Minister Mostafa Madbouly, the governor of the Central Bank of Egypt and a number of ministerial officers, that an agreement has been concluded with Egypt on a loan worth US$3 billion over a …
The post Egypt obtains IMF loan worth $3 bln",<triplet> The head of the International Monetary Fund (IMF) mission to Egypt <subj> Egypt's Prime Minister Mostafa Madbouly <obj> Consult <triplet> The head of the International Monetary Fund (IMF) mission to Egypt <subj> the governor of the Central Bank of Egypt <obj> Consult <triplet> The head of the International Monetary Fund (IMF) mission to Egypt <subj> a number of ministerial officers <obj> Consult
456,President El-Sisi’s Speech Marking the 50th Anniversary of Egyptian-UAE Relations.,<triplet> President El-Sisi <subj> Egyptian <obj> Make Public Statement <triplet> President El-Sisi <subj> UAE <obj> Make Public Statement <triplet> Egyptian <subj> UAE <obj> Engage In Diplomatic Cooperation
457,"President El-Sisi’s's Speeches   “In the name of Allah the Most Benevolent, the Most Merciful”   Today, we celebrate a very dear and cherished occasion to the heart of every Egyptian; the 50th anniversary of the Egyptian-Emirati relations.",<triplet> Egyptian <subj> Emirati <obj> Engage In Diplomatic Cooperation
458,"      the Egyptian-Emirati relations set a perfect example for strong ties that bind the two countries …
The post President El-Sisi’s Speech Marking the 50th Anniversary of Egyptian-UAE Relations",<triplet> Egyptian <subj> Emirati <obj> Engage In Diplomatic Cooperation
459,US Envoy for Climate praises Egypt’s role hosting COP27.,<triplet> US Envoy for Climate <subj> Egypt <obj> Engage In Diplomatic Cooperation <triplet> Egypt <subj> COP27 <obj> Consult
460,"US Envoy for Climate said, Wednesday that the upcoming climate summit in Sharm el-Sheikh in Egypt’s [COP27] is viewed as the “implementation summit”.",<triplet> US Envoy for Climate <subj> Sharm el-Sheikh in Egypt <obj> Make Public Statement
461,"US Envoy for Climate explained that officials and leaders must do everything in officials and leaders's power to limit global warming because, “We create conditions in the universe that cannot be undone”.   …
US Envoy for Climate praises Egypt’s's role hosting COP27",<triplet> US Envoy for Climate <subj> officials <obj> Make Public Statement <triplet> US Envoy for Climate <subj> leaders <obj> Make Public Statement
462,Putin: Russia battling 'Western domination' as Ukraine war grinds on,<triplet> Russia <subj> Ukraine <obj> Fight
463,Same-sex marriage now legal across Mexico.,<triplet> Mexico <subj> Same-sex marriage <obj> Yield
464,"""There are no first or second-class people, all people should enjoy Same-sex marriage,"" said local congresswoman Nancy Ruiz of the conservative National Action Party (PAN), who promoted the reform.",<triplet> local congresswoman Nancy Ruiz of the conservative National Action Party (PAN) <subj> people <obj> Make Public Statement
465,An archeological dig has uncovered the site of a second ancient Polynesian settlement on Norfolk Island.,<triplet> An archeological dig <subj> a second ancient Polynesian settlement <obj> Investigate
466,Australian women and children returning home from Syrian detention camp.,<triplet> Syrian detention camp <subj> Australian women and children <obj> Yield
467,Biden met eight TikTok stars who have a combined following of more than 67 million in the hope that eight TikTok stars who have a combined following of more than 67 million's posts will turn out votes for Democrats in the midterm elections.,<triplet> Biden <subj> eight TikTok stars <obj> Consult
468,Putin attacks West in annual speech near Moscow.,<triplet> Putin <subj> West <obj> Disapprove
469,Russian President Vladimir Putin has accused West of fuelling the war in Ukraine in a speech near Moscow.,<triplet> Russian President Vladimir Putin <subj> West <obj> Disapprove <triplet> West <subj> Ukraine <obj> Engage In Material Cooperation
470,Why Russia stole Potemkin’s bones from Ukraine.,<triplet> Russia <subj> Ukraine <obj> Coerce
471,Putin says world faces the most dangerous decade sine World War II.,<triplet> Putin <subj> world <obj> Make Public Statement
472,"Putin played down a nuclear standoff, insisting Russia had not threatened to use nuclear weapons and had only responded to nuclear “blackmail” from Western leaders.",<triplet> Putin <subj> Western leaders <obj> Make Public Statement
473,Putin oversees Russia nuclear exercises.,<triplet> Putin <subj> Russia nuclear exercises <obj> Investigate
474,Vladimir Putin has overseen annual exercises by Russia's strategic nuclear forces as Vladimir Putin's invasion of Ukraine falters.,<triplet> Vladimir Putin <subj> Ukraine <obj> Fight <triplet> Vladimir Putin <subj> Russia's strategic nuclear forces <obj> Investigate
475,Intruder shouted 'where is Nancy?' in attack on US Speaker Pelosi's husband - reports.,<triplet> Intruder <subj> Nancy <obj> Make Public Statement <triplet> Intruder <subj> US Speaker Pelosi's husband <obj> Fight
476,US Speaker Pelosi's's husband was attacked by Intruder in their California home on Friday.,<triplet> Intruder <subj> US Speaker Pelosi's's husband <obj> Fight
477,Iran protests: Police sacked after clashes in Zahedan.,<triplet> Police <subj> Iran protests <obj> Fight
478,Footballer describes Italy stabbing attack.,<triplet> Footballer <subj> Italy stabbing attack <obj> Make Public Statement
479,Taiwan invites Chinese vets to treat beloved panda.,<triplet> Taiwan <subj> Chinese vets <obj> Appeal
480,"beloved panda was gifted to Taiwan by Beijing in 2008, but relations have soured between the neighbours.",<triplet> Beijing <subj> Taiwan <obj> Engage In Material Cooperation
481,Gisele Bundchen and Tom Brady announce divorce.,<triplet> Gisele Bundchen <subj> Tom Brady <obj> Reduce Relations
482,"Gisele Bundchen and Tom Brady confirm Gisele Bundchen and Tom Brady's separation and say Gisele Bundchen and Tom Brady ""arrived at divorce amicably"".",<triplet> Gisele Bundchen <subj> Tom Brady <obj> Reduce Relations
483,A British man is saved by a Dutch fishing boat after A British man's kayak capsized miles off the French coast.,<triplet> a Dutch fishing boat <subj> A British man <obj> Provide Aid
484,A look at why Hu Jintao's was led out of the Communist Party Congress.,<triplet> the Communist Party Congress <subj> Hu Jintao <obj> Coerce
485,"Ukrainian troops are continuing Ukrainian troops's arduous advance towards Kherson, after Ukrainian troops's lightning gains in the Kharkiv region in September.",<triplet> Ukrainian troops <subj> Kharkiv region <obj> Fight <triplet> Ukrainian troops <subj> Kherson <obj> Fight
486,Analysts say a Ukrainian victory is likely.,<triplet> Analysts <subj> Ukrainian <obj> Make Public Statement
487,But Analysts caution that a counter-offensive will be much harder than Ukrainian troops – especially because so much is at stake for Putin.,<triplet> Analysts <subj> Ukrainian troops <obj> Make Public Statement <triplet> Analysts <subj> Putin <obj> Make Public Statement
488,"Russia's mobilisation of 300,000 troops has been ""completed"" in just over a month, defence minister said on Friday.","<triplet> defence minister <subj> Russia <obj> Make Public Statement <triplet> defence minister <subj> 300,000 troops <obj> Make Public Statement"
489," defence minister's comments came a day after the Russia head of the Crimea region said that the evacuation of civilians from occupied Kherson had been ""completed"".",<triplet>  the Russia head of the Crimea regio <subj>  civilian <obj> Make Public Statement
